score,sentence_scores,text
0.9999988774044685,"[{'score': 0.9996697618080738, 'sentence': 'She grew up in a predominantly white, working-class neighborhood.'}, {'score': 0.9876100670104954, 'sentence': '""We were the only Asian family in our neighborhood,"" she recalled.'}, {'score': 0.6801844522532074, 'sentence': 'The feeling of isolation was overwhelming, but it also served as a catalyst for her resilience.'}, {'score': 0.9440079791410707, 'sentence': 'From a young age, she learned to navigate the complex landscape of cultural diversity.'}, {'score': 0.19621016483577292, 'sentence': 'Her experience of racial discrimination and social class division was formative, turning her into a strong advocate for multiculturalism and social justice.'}, {'score': 0.9740748373777046, 'sentence': 'She was determined to make her mark, challenge the norm, and create space for those who found themselves in similar circumstances.'}]","She grew up in a predominantly white, working-class neighborhood. ""We were the only Asian family in our neighborhood,"" she recalled. The feeling of isolation was overwhelming, but it also served as a catalyst for her resilience. From a young age, she learned to navigate the complex landscape of cultural diversity. Her experience of racial discrimination and social class division was formative, turning her into a strong advocate for multiculturalism and social justice. She was determined to make her mark, challenge the norm, and create space for those who found themselves in similar circumstances."
0.9999992185573742,"[{'score': 3.4970770870224044e-06, 'sentence': 'Ben Finkelhor, MBA 04, executive director of the Energy Efficiency Center (EEC), will present a lecture series for GSM business leaders featuring Jane Thompson, a renowned environmentalist and advocate for sustainable business practices.'}, {'score': 0.9963528401892008, 'sentence': 'Thompson, with over two decades of experience in the energy sector, will share her insights on how to incorporate sustainability into a business model.'}, {'score': 0.023537579774906114, 'sentence': 'She will discuss the challenges and opportunities of ""green business,"" offering a fresh perspective on minimizing environmental impact while increasing profitability.'}, {'score': 0.10080123134138397, 'sentence': 'Finkelhor looks forward to hosting this enlightening discussion, hoping to inspire participants to consider the role of sustainability in their own business ventures.'}]","Ben Finkelhor, MBA 04, executive director of the Energy Efficiency Center (EEC), will present a lecture series for GSM business leaders featuring Jane Thompson, a renowned environmentalist and advocate for sustainable business practices. Thompson, with over two decades of experience in the energy sector, will share her insights on how to incorporate sustainability into a business model. She will discuss the challenges and opportunities of ""green business,"" offering a fresh perspective on minimizing environmental impact while increasing profitability. Finkelhor looks forward to hosting this enlightening discussion, hoping to inspire participants to consider the role of sustainability in their own business ventures."
0.9999956865533354,"[{'score': 0.9969722427027232, 'sentence': 'Former Congresswoman Stephanie Herseth Sandlin (D-SD) is looking forward to her new role on K Street and is not ruling out a potential return to politics in the future.'}, {'score': 0.953515388464049, 'sentence': 'Sandlin, who recently took a position at a prominent lobbying firm, believes her experience in agricultural policy and Native American issues will serve her well in her new post.'}, {'score': 0.9679193177308629, 'sentence': 'She plans to use her expertise to influence decision-making and advocate on behalf of her clients.'}, {'score': 0.7941459051522739, 'sentence': 'While she is currently focused on her current role, she acknowledges that the dynamic nature of politics is appealing, and she may potentially consider returning to public service in the future.'}]","Former Congresswoman Stephanie Herseth Sandlin (D-SD) is looking forward to her new role on K Street and is not ruling out a potential return to politics in the future. Sandlin, who recently took a position at a prominent lobbying firm, believes her experience in agricultural policy and Native American issues will serve her well in her new post. She plans to use her expertise to influence decision-making and advocate on behalf of her clients. While she is currently focused on her current role, she acknowledges that the dynamic nature of politics is appealing, and she may potentially consider returning to public service in the future."
0.9999961270400959,"[{'score': 2.3233770181096958e-06, 'sentence': 'She posted information about Bozeman in the Facebook group ""Around Troy, Illinois"" to see if anyone had seen him.'}, {'score': 0.0018223381056822197, 'sentence': 'The response was overwhelming.'}, {'score': 0.007681953312730694, 'sentence': 'Residents, many of whom had never met Bozeman, shared observations and tips about his usual haunts.'}, {'score': 0.0, 'sentence': 'Some even offered to join the search, wanting to help bring the beloved local back home.'}, {'score': 0.9861861732584897, 'sentence': 'A sense of community was truly felt as people came together to support each other.'}, {'score': 7.714788807788864e-10, 'sentence': 'It served as a touching reminder of the kindness and solidarity that exists in small-town Troy life.'}]","She posted information about Bozeman in the Facebook group ""Around Troy, Illinois"" to see if anyone had seen him. The response was overwhelming. Residents, many of whom had never met Bozeman, shared observations and tips about his usual haunts. Some even offered to join the search, wanting to help bring the beloved local back home. A sense of community was truly felt as people came together to support each other. It served as a touching reminder of the kindness and solidarity that exists in small-town Troy life."
0.9999992401533377,"[{'score': 0.9999463198417126, 'sentence': 'Former Chicago police officer Jason Van Dyke was sentenced on Friday to six years and nine months for the murder of 17-year-old Laquan McDonald, marking the end of a high-profile trial that highlighted issues of racial bias and police violence.'}, {'score': 0.9895747032703801, 'sentence': 'Van Dyke, who was convicted of second-degree murder and 16 counts of aggravated battery, shot McDonald 16 times in October 2014.'}, {'score': 0.9991053877785032, 'sentence': 'The sentence has drawn a mixed reaction, with some considering it too lenient and others seeing it as a step towards justice.'}, {'score': 0.8283353794534041, 'sentence': 'Despite the sentencing, the case continues to fuel discussions about police conduct and racial discrimination in America.'}]","Former Chicago police officer Jason Van Dyke was sentenced on Friday to six years and nine months for the murder of 17-year-old Laquan McDonald, marking the end of a high-profile trial that highlighted issues of racial bias and police violence. Van Dyke, who was convicted of second-degree murder and 16 counts of aggravated battery, shot McDonald 16 times in October 2014. The sentence has drawn a mixed reaction, with some considering it too lenient and others seeing it as a step towards justice. Despite the sentencing, the case continues to fuel discussions about police conduct and racial discrimination in America."
0.9999989370528406,"[{'score': 0.0, 'sentence': 'There is no stronger motivation to forget past grievances than ratings and upcoming contract negotiations.'}, {'score': 0.01353933060789747, 'sentence': 'High above Midtown Manhattan, television executives gathered in their glass skyscrapers, discussing the future of their brightest stars.'}, {'score': 6.563516714575002e-07, 'sentence': 'The tension is high as they calculate the potential impact of each decision on the audience and advertising revenue.'}, {'score': 0.5575738331697169, 'sentence': ""It's a ruthless game of chess, where personal differences must be set aside for the greater good of the channel.""}, {'score': 0.038966319876319155, 'sentence': ""Amidst the skyscrapers and chaos, the eternal adage remains true - there's no business like show business.""}]","There is no stronger motivation to forget past grievances than ratings and upcoming contract negotiations. High above Midtown Manhattan, television executives gathered in their glass skyscrapers, discussing the future of their brightest stars. The tension is high as they calculate the potential impact of each decision on the audience and advertising revenue. It's a ruthless game of chess, where personal differences must be set aside for the greater good of the channel. Amidst the skyscrapers and chaos, the eternal adage remains true - there's no business like show business."
0.9999990774137257,"[{'score': 0.9787819402071473, 'sentence': 'There are many products that allow you to create demo versions of game content, but most of them lack the simplicity and user-friendly interface that is desirable for beginners.'}, {'score': 1.449111231011102e-08, 'sentence': 'Many require a steep learning curve or technical expertise that can intimidate new users.'}, {'score': 0.483765826748941, 'sentence': 'However, some innovative companies are breaking this trend by offering easy-to-use platforms with intuitive controls and clear instructions.'}, {'score': 0.9449041732351553, 'sentence': 'These platforms are designed for those who may not have experience in the technical field but still want to create interesting and high-quality demos.'}, {'score': 0.9452116301991328, 'sentence': 'They have managed to find a balance between advanced features and ease of use.'}]","There are many products that allow you to create demo versions of game content, but most of them lack the simplicity and user-friendly interface that is desirable for beginners. Many require a steep learning curve or technical expertise that can intimidate new users. However, some innovative companies are breaking this trend by offering easy-to-use platforms with intuitive controls and clear instructions. These platforms are designed for those who may not have experience in the technical field but still want to create interesting and high-quality demos. They have managed to find a balance between advanced features and ease of use."
0.9999992878164523,"[{'score': 0.7214138528226705, 'sentence': 'According to the data presented in the World Economic Forum\'s ""Global Enabling Trade Report 2012"", the country\'s macroeconomic fundamentals are strong and stable, indicating a healthy economic environment.'}, {'score': 0.02190473137539739, 'sentence': ""The report highlights the country's competitive exchange rates, healthy fiscal policy, and strong financial systems as key factors contributing to its economic strength.""}, {'score': 0.005975728355954613, 'sentence': ""The government's efforts to manage inflation and maintain a stable level of unemployment are also noted.""}, {'score': 0.9464037932512064, 'sentence': 'Despite global economic uncertainty, the data suggests that the country is well-prepared to withstand potential economic shocks due to its strong macroeconomic fundamentals.'}, {'score': 9.230370396906551e-07, 'sentence': ""The WEF recommends that other countries learn from this country's strategies and policies.""}]","According to the data presented in the World Economic Forum's ""Global Enabling Trade Report 2012"", the country's macroeconomic fundamentals are strong and stable, indicating a healthy economic environment. The report highlights the country's competitive exchange rates, healthy fiscal policy, and strong financial systems as key factors contributing to its economic strength. The government's efforts to manage inflation and maintain a stable level of unemployment are also noted. Despite global economic uncertainty, the data suggests that the country is well-prepared to withstand potential economic shocks due to its strong macroeconomic fundamentals. The WEF recommends that other countries learn from this country's strategies and policies."
0.9999978808161761,"[{'score': 0.0, 'sentence': 'Girls like biology, boys like physics?'}, {'score': 4.706005408583458e-06, 'sentence': 'We all have our own stereotypes about which subjects girls and boys like better.'}, {'score': 0.2381265569721709, 'sentence': 'But these assumptions are often based on outdated gender roles and do not reflect the true interests and abilities of individual people.'}, {'score': 4.4829107470611973e-07, 'sentence': 'Girls can excel in physics, and boys can be passionate about biology.'}, {'score': 0.007009617770588061, 'sentence': ""It's more about personal preferences than gender.""}, {'score': 0.9748571344491223, 'sentence': 'Instead of perpetuating stereotypes, we should encourage all children to explore various subjects and develop their passions, regardless of whether these passions conform to traditional gender roles.'}, {'score': 0.9933991282243563, 'sentence': 'The main goal is to provide equal opportunities and support to everyone, regardless of their gender.'}]","Girls like biology, boys like physics? We all have our own stereotypes about which subjects girls and boys like better. But these assumptions are often based on outdated gender roles and do not reflect the true interests and abilities of individual people. Girls can excel in physics, and boys can be passionate about biology. It's more about personal preferences than gender. Instead of perpetuating stereotypes, we should encourage all children to explore various subjects and develop their passions, regardless of whether these passions conform to traditional gender roles. The main goal is to provide equal opportunities and support to everyone, regardless of their gender."
0.9999992651699458,"[{'score': 0.052313251889068546, 'sentence': 'The United Nations, July 6, updated - The mandate of the UN mission in Sudan expires on July 10, and intense negotiations are underway at the United Nations.'}, {'score': 0.62655940898631, 'sentence': ""The main issue is whether to extend the mission's mandate or revise it to more effectively address the escalating conflict in the region.""}, {'score': 0.0011184131182211399, 'sentence': 'Several member states argue that the UN presence in Sudan is crucial for maintaining stability and protecting civilians, while others insist on a stronger mandate that includes proactive measures against potential threats.'}, {'score': 0.979675623524388, 'sentence': ""No agreements have been reached yet, and the decision is expected to have a significant impact on Sudan's unstable political situation.""}]","The United Nations, July 6, updated - The mandate of the UN mission in Sudan expires on July 10, and intense negotiations are underway at the United Nations. The main issue is whether to extend the mission's mandate or revise it to more effectively address the escalating conflict in the region. Several member states argue that the UN presence in Sudan is crucial for maintaining stability and protecting civilians, while others insist on a stronger mandate that includes proactive measures against potential threats. No agreements have been reached yet, and the decision is expected to have a significant impact on Sudan's unstable political situation."
0.9999992565855758,"[{'score': 0.9930456355863182, 'sentence': 'An 85-year-old pensioner, Baburam Patil, was turned away for the third time when he attempted to pay his electricity bill at the local municipal office.'}, {'score': 3.863576125695545e-14, 'sentence': 'Despite his genuine efforts to settle the debt, officials cited technical issues in their system.'}, {'score': 2.972411206059178e-10, 'sentence': ""The octogenarian's repeated trips proved futile, as the unresolved problems continued to hinder him from paying the bill.""}, {'score': 0.0005625940699178766, 'sentence': 'Frustrated, Patil expressed his disappointment over the poor service and demanded immediate resolution.'}, {'score': 0.3644275968972419, 'sentence': 'The repeated failures highlighted the need for improved customer service, particularly for the elderly, who may struggle to navigate the bureaucratic system.'}]","An 85-year-old pensioner, Baburam Patil, was turned away for the third time when he attempted to pay his electricity bill at the local municipal office. Despite his genuine efforts to settle the debt, officials cited technical issues in their system. The octogenarian's repeated trips proved futile, as the unresolved problems continued to hinder him from paying the bill. Frustrated, Patil expressed his disappointment over the poor service and demanded immediate resolution. The repeated failures highlighted the need for improved customer service, particularly for the elderly, who may struggle to navigate the bureaucratic system."
0.9999992558308173,"[{'score': 0.6506710539365981, 'sentence': 'Navy engineers from the 7th Mobile Construction Battalion (NMCB) and members of Alpha Company, 427th Brigade Support Battalion, US Army, participated in a joint operation to repair and reinforce several key infrastructure facilities in the region.'}, {'score': 0.026042512807872398, 'sentence': 'They focused on critical facilities, including hospitals, schools, and transportation hubs, which were damaged during recent conflicts.'}, {'score': 1.330547530586923e-05, 'sentence': 'Utilizing their respective expertise in engineering and construction, the Navy engineers and Alpha Company Army personnel worked tirelessly to restore functionality and safety, demonstrating the power of interagency collaboration.'}, {'score': 0.13173539566153336, 'sentence': 'Their joint efforts not only substantially improved local conditions but also strengthened the bond between the two branches of the military.'}]","Navy engineers from the 7th Mobile Construction Battalion (NMCB) and members of Alpha Company, 427th Brigade Support Battalion, US Army, participated in a joint operation to repair and reinforce several key infrastructure facilities in the region. They focused on critical facilities, including hospitals, schools, and transportation hubs, which were damaged during recent conflicts. Utilizing their respective expertise in engineering and construction, the Navy engineers and Alpha Company Army personnel worked tirelessly to restore functionality and safety, demonstrating the power of interagency collaboration. Their joint efforts not only substantially improved local conditions but also strengthened the bond between the two branches of the military."
0.9999975506609367,"[{'score': 6.067835123246823e-11, 'sentence': ""Bob Cannard digs into compost that was originally derived from San Francisco's food waste at Green String Farms near Petaluma, California, on a sunny Tuesday afternoon.""}, {'score': 0.9881446061940153, 'sentence': 'He is passionately devoted to sustainable agriculture and believes it is essential to take care of the land that produces our food.'}, {'score': 0.42550684734851374, 'sentence': 'The compost, filled with nutrient-rich organic matter, is key to enriching the soil on his farm and increasing crop yields.'}, {'score': 6.155642529037664e-08, 'sentence': 'Cannard insists on this approach, even though it is more labor-intensive.'}, {'score': 0.8990125943730636, 'sentence': 'He believes it is crucial for the health of our environment.'}, {'score': 2.4158453015843406e-12, 'sentence': ""Green String Farms serves as a testament to Cannard's commitment to organic, sustainable agricultural production.""}]","Bob Cannard digs into compost that was originally derived from San Francisco's food waste at Green String Farms near Petaluma, California, on a sunny Tuesday afternoon. He is passionately devoted to sustainable agriculture and believes it is essential to take care of the land that produces our food. The compost, filled with nutrient-rich organic matter, is key to enriching the soil on his farm and increasing crop yields. Cannard insists on this approach, even though it is more labor-intensive. He believes it is crucial for the health of our environment. Green String Farms serves as a testament to Cannard's commitment to organic, sustainable agricultural production."
0.9999987907937627,"[{'score': 2.0310952919544434e-10, 'sentence': 'JURGEN KLOPP expressed satisfaction at ending PEP GUARDIOLA\'s 22-match unbeaten run with MANCHESTER CITY, exclaiming live: ""It feels incredible!""'}, {'score': 0.02144792680770613, 'sentence': ""The LIVERPOOL manager couldn't hide his excitement after the thrilling match in which his team won.""}, {'score': 0.9535950877594838, 'sentence': 'Klopp praised the hard work and resilience of his team, stating: ""We played with passion and determination, I\'m extremely proud of my boys.""'}, {'score': 3.878388983746817e-06, 'sentence': ""He also added that breaking Guardiola's streak wasn't the main goal, but a satisfying result nonetheless.""}, {'score': 0.8048742416835478, 'sentence': 'Klopp concluded by expressing hope that this win would give a boost to morale for the rest of the season.'}]","JURGEN KLOPP expressed satisfaction at ending PEP GUARDIOLA's 22-match unbeaten run with MANCHESTER CITY, exclaiming live: ""It feels incredible!"" The LIVERPOOL manager couldn't hide his excitement after the thrilling match in which his team won. Klopp praised the hard work and resilience of his team, stating: ""We played with passion and determination, I'm extremely proud of my boys."" He also added that breaking Guardiola's streak wasn't the main goal, but a satisfying result nonetheless. Klopp concluded by expressing hope that this win would give a boost to morale for the rest of the season."
0.99999927052567,"[{'score': 3.769583756252359e-09, 'sentence': 'Google has recently launched real estate features, including home services ads, and will soon introduce a mortgage comparison tool.'}, {'score': 0.9946595791202397, 'sentence': 'Google is expanding its presence in the real estate market, aiming to simplify the home buying process for consumers.'}, {'score': 0.9074584042186344, 'sentence': 'The mortgage comparison tool will allow potential buyers to compare various mortgage rates and terms from different lenders, all in one convenient place.'}, {'score': 0.4221677339798017, 'sentence': 'This could potentially revolutionize the mortgage industry, providing greater transparency and competition among lenders.'}, {'score': 8.881784197001252e-15, 'sentence': 'The home services ad feature is also designed to connect homeowners with trustworthy professionals for home improvement projects.'}, {'score': 0.8014872250602688, 'sentence': ""Google's entry into the real estate technology market demonstrates its commitment to diversifying its services.""}]","Google has recently launched real estate features, including home services ads, and will soon introduce a mortgage comparison tool. Google is expanding its presence in the real estate market, aiming to simplify the home buying process for consumers. The mortgage comparison tool will allow potential buyers to compare various mortgage rates and terms from different lenders, all in one convenient place. This could potentially revolutionize the mortgage industry, providing greater transparency and competition among lenders. The home services ad feature is also designed to connect homeowners with trustworthy professionals for home improvement projects. Google's entry into the real estate technology market demonstrates its commitment to diversifying its services."
0.9997079130586474,"[{'score': 0.9731787041792757, 'sentence': 'SHENANDOAH -- A church in Schuylkill County is preparing to honor the late Father Walter Ciszek, a Jesuit priest born and raised in Shenandoah.'}, {'score': 0.004539871005155072, 'sentence': 'Father Ciszek spent 23 years in Soviet captivity during the Cold War after being falsely accused of being a Vatican spy.'}, {'score': 0.013866073442765026, 'sentence': 'The church plans a memorial service to honor his bravery and unwavering faith.'}, {'score': 4.4474815341644103e-07, 'sentence': 'The service will include a special mass, community prayers, and a presentation about his life and contributions.'}, {'score': 0.9836307989386295, 'sentence': 'Parishioners are eagerly anticipating the event, as it provides an opportunity to remember and celebrate the life of a true local hero.'}]","SHENANDOAH -- A church in Schuylkill County is preparing to honor the late Father Walter Ciszek, a Jesuit priest born and raised in Shenandoah. Father Ciszek spent 23 years in Soviet captivity during the Cold War after being falsely accused of being a Vatican spy. The church plans a memorial service to honor his bravery and unwavering faith. The service will include a special mass, community prayers, and a presentation about his life and contributions. Parishioners are eagerly anticipating the event, as it provides an opportunity to remember and celebrate the life of a true local hero."
