score,sentence_scores,text,error,status_code
3.6330576296150774e-05,"[{'score': 4.377596180105137e-06, 'sentence': 'VOLGOGRAD/GELENDZHIK, Russia (Reuters) - Iceland will try not to collapse under the intense heat of Volgograd when they face Nigeria in only their second World Cup match on Friday, after having impressively drawn with two-time champions Argentina over the weekend.'}, {'score': 0.020434995658624167, 'sentence': 'World Cup debutants Iceland, are dreaming of the knockout stage and are writing a new chapter in one of the most notable stories in international football in recent years.'}, {'score': 0.0745184096568916, 'sentence': 'On their path is not only Nigeria, who are desperate for a win after losing their opening match 2-0 to Croatia, but also the challenge of the scorching temperatures in the southern Russian city.'}]","VOLGOGRAD/GELENDZHIK, Russia (Reuters) - Iceland will try not to collapse under the intense heat of Volgograd when they face Nigeria in only their second World Cup match on Friday, after having impressively drawn with two-time champions Argentina over the weekend. World Cup debutants Iceland, are dreaming of the knockout stage and are writing a new chapter in one of the most notable stories in international football in recent years. On their path is not only Nigeria, who are desperate for a win after losing their opening match 2-0 to Croatia, but also the challenge of the scorching temperatures in the southern Russian city.",,
0.9999991219260573,"[{'score': 0.4971659487010258, 'sentence': 'A pair of Metro Vancouver thieves have been arrested and charged after they allegedly carried out a prolonged period of mail theft and identity theft.'}, {'score': 0.920848153787895, 'sentence': 'After the Coquitlam RCMP and Canadian postal inspectors worked together to investigate the thefts, investigators identified a prime suspect, made arrests, and used search warrants to acquire a large amount of evidence, according to a November 11 press release from the Coquitlam RCMP.'}, {'score': 0.8259119159559968, 'sentence': 'Heine Hut, a 49-year-old Surrey man who is well-known to police, faces six charges including mail theft, unlawful use of a mail key, and possession of stolen mail and a stolen credit card.'}]","A pair of Metro Vancouver thieves have been arrested and charged after they allegedly carried out a prolonged period of mail theft and identity theft. After the Coquitlam RCMP and Canadian postal inspectors worked together to investigate the thefts, investigators identified a prime suspect, made arrests, and used search warrants to acquire a large amount of evidence, according to a November 11 press release from the Coquitlam RCMP. Heine Hut, a 49-year-old Surrey man who is well-known to police, faces six charges including mail theft, unlawful use of a mail key, and possession of stolen mail and a stolen credit card.",,
0.9999807026085952,"[{'score': 0.37342006205743905, 'sentence': ""First, we examine which major brands cost more to maintain over the first 10 years of a car's life.""}, {'score': 6.661338147750939e-16, 'sentence': 'We grouped all the years of all models by brand to calculate their average cost per brand.'}, {'score': 0.00020510426833830753, 'sentence': 'In order to estimate annual maintenance costs, we found the amount spent on each two oil changes (since oil changes are generally done every six months).'}, {'score': 1.459827148053705e-09, 'sentence': 'German imports head the list with a considerable advantage, which is not too surprising.'}, {'score': 0.8751033660328705, 'sentence': 'Toyota and its two brands, Lexus and Scion, are among the cheapest, saving owners at least $10,000 in ten years compared to a BMW.'}]","First, we examine which major brands cost more to maintain over the first 10 years of a car's life. We grouped all the years of all models by brand to calculate their average cost per brand. In order to estimate annual maintenance costs, we found the amount spent on each two oil changes (since oil changes are generally done every six months). German imports head the list with a considerable advantage, which is not too surprising. Toyota and its two brands, Lexus and Scion, are among the cheapest, saving owners at least $10,000 in ten years compared to a BMW.",,
0.9999988988066097,"[{'score': 0.9976001237860693, 'sentence': 'AURORA, Ill. – A suburban teenager has died after a tragic accident in the parking lot of a high school.'}, {'score': 0.9964305951819857, 'sentence': 'Police say 17-year-old Stephen Woodcock, of St. Charles, died Monday morning, May 16, 2016, after he was injured Friday afternoon in the parking lot of Marmion Academy.'}, {'score': 0.931807392143785, 'sentence': 'Police say the teen was riding on the side step of an SUV in the parking lot when he lost his grip, according to WGN.'}, {'score': 0.019647691333113282, 'sentence': 'He fell backward and hit the pavement.'}, {'score': 1.8192114481507815e-12, 'sentence': 'Police say Woodcock suffered head and other body injuries.'}, {'score': 0.9999242216407318, 'sentence': 'He was treated by paramedics at the scene and then airlifted to the hospital.'}]","AURORA, Ill. – A suburban teenager has died after a tragic accident in the parking lot of a high school. Police say 17-year-old Stephen Woodcock, of St. Charles, died Monday morning, May 16, 2016, after he was injured Friday afternoon in the parking lot of Marmion Academy. Police say the teen was riding on the side step of an SUV in the parking lot when he lost his grip, according to WGN. He fell backward and hit the pavement. Police say Woodcock suffered head and other body injuries. He was treated by paramedics at the scene and then airlifted to the hospital.",,
7.190103605836384e-07,"[{'score': 0.0, 'sentence': 'Final exams week is here.'}, {'score': 0.00048784224205444815, 'sentence': 'We can help.'}, {'score': 0.0, 'sentence': 'Thursday, December 6 at 3pm: Zooniverse activity in the Snell lobby – count penguins and more.'}, {'score': 0.0, 'sentence': 'Throughout Finals Week, look out for giveaways, study breaks with free coffee, and positive vibes from library staff.'}, {'score': 0.03426635371089459, 'sentence': 'We love that you like to study in Snell, but we understand that sometimes you need more space.'}, {'score': 1.243536829065306e-09, 'sentence': 'So our friends at the Curry Student Center have reserved some rooms for you to study during finals week.'}, {'score': 0.7936120424746149, 'sentence': 'From 7:30AM to 2AM, rooms 333, 334, 335, 336, and 342 will be open for silent study.'}]","Final exams week is here. We can help. Thursday, December 6 at 3pm: Zooniverse activity in the Snell lobby – count penguins and more. Throughout Finals Week, look out for giveaways, study breaks with free coffee, and positive vibes from library staff. We love that you like to study in Snell, but we understand that sometimes you need more space. So our friends at the Curry Student Center have reserved some rooms for you to study during finals week. From 7:30AM to 2AM, rooms 333, 334, 335, 336, and 342 will be open for silent study.",,
1.3205138119642967e-06,"[{'score': 5.6695093064718094e-11, 'sentence': 'The district representatives of the Fiji Council of Social Services (FCOSS) endorsed the Fiji Civil Society Code of Accountability for implementation in January 2019 in a meeting in Lautoka yesterday.'}, {'score': 0.0, 'sentence': 'FCOSS Chief Executive Officer, Vani Catanasiga, says almost 50 representatives from the social service councils of the districts of Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa and Rakiraki (DCOSS) endorsed the Code of Accountability after a two-day meeting in Lautoka.'}, {'score': 5.6695093064718094e-11, 'sentence': 'The district representatives of the Fiji Council of Social Services (FCOSS) endorsed the Fiji Civil Society Code of Accountability for implementation in January 2019 in a meeting in Lautoka yesterday.'}, {'score': 0.0, 'sentence': 'FCOSS Chief Executive Officer, Vani Catanasiga, says almost 50 representatives from the social service councils of the districts of Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa and Rakiraki (DCOSS) endorsed the Code of Accountability after a two-day meeting in Lautoka.'}]","The district representatives of the Fiji Council of Social Services (FCOSS) endorsed the Fiji Civil Society Code of Accountability for implementation in January 2019 in a meeting in Lautoka yesterday. FCOSS Chief Executive Officer, Vani Catanasiga, says almost 50 representatives from the social service councils of the districts of Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa and Rakiraki (DCOSS) endorsed the Code of Accountability after a two-day meeting in Lautoka. The district representatives of the Fiji Council of Social Services (FCOSS) endorsed the Fiji Civil Society Code of Accountability for implementation in January 2019 in a meeting in Lautoka yesterday. FCOSS Chief Executive Officer, Vani Catanasiga, says almost 50 representatives from the social service councils of the districts of Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa and Rakiraki (DCOSS) endorsed the Code of Accountability after a two-day meeting in Lautoka.",,
1.0067675294544998e-06,"[{'score': 1.6155965454345278e-12, 'sentence': 'Veteran Congressman Jim Leach (R-IA) fell defeated in the 2006 massacre.'}, {'score': 0.6831966017451505, 'sentence': 'I am not a proponent of ""moderate Republicans"", but it is worth saying that Leach was, in my estimation, clearly the best Republican in the House of Representatives.'}, {'score': 2.264617176006567e-07, 'sentence': 'However, one can only be excited about his defeat.'}, {'score': 0.0, 'sentence': 'That it happened only demonstrates how fundamentally rotten the entire GOP scene had become.'}, {'score': 0.9250233262826091, 'sentence': 'Leach was, in many ways, a person with genuinely decent instincts and some fundamentally sound ideas about how the United States should conduct itself in the world.'}, {'score': 0.014043488660513526, 'sentence': 'However, in practice he was useless.'}]","Veteran Congressman Jim Leach (R-IA) fell defeated in the 2006 massacre. I am not a proponent of ""moderate Republicans"", but it is worth saying that Leach was, in my estimation, clearly the best Republican in the House of Representatives. However, one can only be excited about his defeat. That it happened only demonstrates how fundamentally rotten the entire GOP scene had become. Leach was, in many ways, a person with genuinely decent instincts and some fundamentally sound ideas about how the United States should conduct itself in the world. However, in practice he was useless.",,
0.0019321912476996106,"[{'score': 0.9989614204029306, 'sentence': ""Donald Trump's tweets have long raised questions about whether they violate Twitter's rules that prohibit abusive behavior on the service.""}, {'score': 0.9839792286268253, 'sentence': 'On Monday, after a Trump tweet threatened that North Korea might ""not be around much longer"", Twitter was forced to explain why the president wasn\'t kicked off the service.'}, {'score': 0.993968110277045, 'sentence': 'In a six-part tweet from Twitter\'s public policy account, the company said that Twitter takes into account ""newsworthiness"" and ""public interest"" when determining whether a user has violated its rules.'}, {'score': 1.971089957919503e-12, 'sentence': 'These considerations have long been used internally when deciding the fate of a problematic user, Twitter said.'}]","Donald Trump's tweets have long raised questions about whether they violate Twitter's rules that prohibit abusive behavior on the service. On Monday, after a Trump tweet threatened that North Korea might ""not be around much longer"", Twitter was forced to explain why the president wasn't kicked off the service. In a six-part tweet from Twitter's public policy account, the company said that Twitter takes into account ""newsworthiness"" and ""public interest"" when determining whether a user has violated its rules. These considerations have long been used internally when deciding the fate of a problematic user, Twitter said.",,
0.3682127952086345,"[{'score': 0.16601679613991027, 'sentence': 'No one can accurately predict when the stock markets will end their record bull run.'}, {'score': 0.9776813120302356, 'sentence': 'But the best way for investors to face the next downturn is to remain calm and stick to a well-thought-out plan.'}, {'score': 0.12845935362015914, 'sentence': 'The Star asked Ashley Feinstein Gerstley, author of 30-Day Money Cleanse: Take Control of Your Finances, Manage Your Spending, and Reduce Financial Stress for Good, about why people have so much trouble managing their own finances, and how they can do it better.'}, {'score': 1.7558095488534597e-05, 'sentence': 'There are also other common expenses that people tend to overlook or incorrectly report by accident.'}]","No one can accurately predict when the stock markets will end their record bull run. But the best way for investors to face the next downturn is to remain calm and stick to a well-thought-out plan. The Star asked Ashley Feinstein Gerstley, author of 30-Day Money Cleanse: Take Control of Your Finances, Manage Your Spending, and Reduce Financial Stress for Good, about why people have so much trouble managing their own finances, and how they can do it better. There are also other common expenses that people tend to overlook or incorrectly report by accident.",,
4.7424565190468115e-06,"[{'score': 0.0006795928479302882, 'sentence': ""After basically following the pace for the first two months of the year, Summit County real estate sales experienced a downturn in March, leading to a notable drop in the county's first-quarter figures, according to Slifer Smith & Frampton.""}, {'score': 0.9999962733607158, 'sentence': ""The High Country real estate giant tracks a wide range of statistics associated with the local real estate market, and Summit saw an approximate 12 percent decline in both the number of real estate transactions and their combined value for the first three months of 2018 compared to the first quarter of 2017, according to the company's most recent market report.""}]","After basically following the pace for the first two months of the year, Summit County real estate sales experienced a downturn in March, leading to a notable drop in the county's first-quarter figures, according to Slifer Smith & Frampton. The High Country real estate giant tracks a wide range of statistics associated with the local real estate market, and Summit saw an approximate 12 percent decline in both the number of real estate transactions and their combined value for the first three months of 2018 compared to the first quarter of 2017, according to the company's most recent market report.",,
1.851528409924086e-05,"[{'score': 0.23122307193235636, 'sentence': ""Casey Brumbeloe, a senior at Stanhope Elmore High School, has been selected to serve on the Superintendent's Student Advisory Council for the Alabama State Department of Education.""}, {'score': 0.00024999886032395224, 'sentence': 'Casey is one of 16 high school students chosen from 80 applications.'}, {'score': 0.0, 'sentence': 'The judges of the student applications included representatives from ALSDE, CLAS, AASB, A+ Education Partnership, and the 2015-2016 Alabama Teacher of the Year.'}, {'score': 0.8656390200193772, 'sentence': 'The students were selected based on their level of leadership in their schools and letters of recommendation.'}, {'score': 1.0597501109987917e-07, 'sentence': 'The council members will meet twice during the school year with State Superintendent, Dr. Tommy Bice.'}]","Casey Brumbeloe, a senior at Stanhope Elmore High School, has been selected to serve on the Superintendent's Student Advisory Council for the Alabama State Department of Education. Casey is one of 16 high school students chosen from 80 applications. The judges of the student applications included representatives from ALSDE, CLAS, AASB, A+ Education Partnership, and the 2015-2016 Alabama Teacher of the Year. The students were selected based on their level of leadership in their schools and letters of recommendation. The council members will meet twice during the school year with State Superintendent, Dr. Tommy Bice.",,
3.575347363948822e-06,"[{'score': 0.6766098824601323, 'sentence': ""South Bend (IN) -- On Thursday morning, the Irish took to the practice field for the last time before Saturday's Blue-Gold game.""}, {'score': 0.9679597444807077, 'sentence': ""One of the biggest questions the team faced entering spring ball still hasn't been answered: who will take over at the linebacker position?""}, {'score': 7.598692675081509e-09, 'sentence': ""Defensive coordinator Clark Lea said fifth-year linebacker Asmar Bilal is the closest the unit has to anything 'absolute' at the moment, but he seems fine with the uncertainty.""}, {'score': 0.8610793316034225, 'sentence': ""He believes the position has made great strides over the last month and a half, but he's in no rush to have everything in place with Week 1 still months away.""}]","South Bend (IN) -- On Thursday morning, the Irish took to the practice field for the last time before Saturday's Blue-Gold game. One of the biggest questions the team faced entering spring ball still hasn't been answered: who will take over at the linebacker position? Defensive coordinator Clark Lea said fifth-year linebacker Asmar Bilal is the closest the unit has to anything 'absolute' at the moment, but he seems fine with the uncertainty. He believes the position has made great strides over the last month and a half, but he's in no rush to have everything in place with Week 1 still months away.",,
0.002894170467670154,"[{'score': 0.9924162155536045, 'sentence': 'This month, Drake wrapped up his residency at the O2 Arena in London.'}, {'score': 0.9361634907594484, 'sentence': ""But he wasn't ready to fly back across the pond and head home just yet.""}, {'score': 1.1407319722156473e-07, 'sentence': 'Instead, over the weekend, he joined Tiffany Calver, who hosts the BBC 1Xtra rap show and became her co-host for the day.'}, {'score': 0.9955766225332535, 'sentence': 'While he was there, he talked about a wide range of things.'}, {'score': 9.362215121822004e-06, 'sentence': 'He talked about the early days of his career and even addressed rumors about him being a culture vulture because he appropriates British and Caribbean cultures.'}, {'score': 0.0, 'sentence': 'But the most interesting thing, well, for us Africans anyway, was his shoutout to Niniola.'}]","This month, Drake wrapped up his residency at the O2 Arena in London. But he wasn't ready to fly back across the pond and head home just yet. Instead, over the weekend, he joined Tiffany Calver, who hosts the BBC 1Xtra rap show and became her co-host for the day. While he was there, he talked about a wide range of things. He talked about the early days of his career and even addressed rumors about him being a culture vulture because he appropriates British and Caribbean cultures. But the most interesting thing, well, for us Africans anyway, was his shoutout to Niniola.",,
0.9998617091393704,"[{'score': 0.4827879754734633, 'sentence': 'Mr. Hidetoshi Sakuma has been serving as President and Representative Director at The Chiba Bank, Ltd. since March 1, 2009.'}, {'score': 3.6268765768454614e-12, 'sentence': 'He joined the Bank in April 1976.'}, {'score': 2.4051294289506586e-10, 'sentence': 'His previous titles include Market Sales Director, Business Planning Director, Head Office Sales Director, and Executive Managing Officer at the Bank.'}, {'score': 0.8884706107032634, 'sentence': ""He obtained his Bachelor's degree in Political Economy from Waseda University in March 1976.""}, {'score': 0.9347597156768351, 'sentence': 'Mr. Osamu Kimura has been serving as Vice President and Representative Director at The Chiba Bank, Ltd. since June 2016.'}, {'score': 2.0108359422010835e-12, 'sentence': 'He joined the Bank in April 1981.'}]","Mr. Hidetoshi Sakuma has been serving as President and Representative Director at The Chiba Bank, Ltd. since March 1, 2009. He joined the Bank in April 1976. His previous titles include Market Sales Director, Business Planning Director, Head Office Sales Director, and Executive Managing Officer at the Bank. He obtained his Bachelor's degree in Political Economy from Waseda University in March 1976. Mr. Osamu Kimura has been serving as Vice President and Representative Director at The Chiba Bank, Ltd. since June 2016. He joined the Bank in April 1981.",,
0.9999991767965511,"[{'score': 0.18192211827113125, 'sentence': 'It is hard to understate the success and growing power of Amazon.'}, {'score': 0.670371876501189, 'sentence': 'Its market capitalization remains just below $1 trillion.'}, {'score': 1.119069427124586e-07, 'sentence': 'Its growth rates have been astounding.'}, {'score': 0.9980109095218099, 'sentence': 'By most estimates, Amazon now accounts for nearly 50% of all e-commerce revenue in the U.S., around 5% of all retail, and is significantly larger than its next 10 competitors combined.'}, {'score': 5.2454866392714905e-05, 'sentence': 'One study found that about 55% of all online product searches start on Amazon.'}, {'score': 0.6339201014571163, 'sentence': 'This week, a report that Amazon is considering opening up to 3,000 of its cashier-less Amazon Go convenience stores by 2021 drew a lot of attention, even though they have only opened a fourth location a few days ago.'}]","It is hard to understate the success and growing power of Amazon. Its market capitalization remains just below $1 trillion. Its growth rates have been astounding. By most estimates, Amazon now accounts for nearly 50% of all e-commerce revenue in the U.S., around 5% of all retail, and is significantly larger than its next 10 competitors combined. One study found that about 55% of all online product searches start on Amazon. This week, a report that Amazon is considering opening up to 3,000 of its cashier-less Amazon Go convenience stores by 2021 drew a lot of attention, even though they have only opened a fourth location a few days ago.",,
