score,sentence_scores,text,error
7.245689630508423e-07,"[{'score': 1.7233059090848712e-08, 'sentence': 'VOLGOGRAD/GELENDZHIK, Russia (Reuters) - Iceland will try not to melt in the Volgograd heat when they play Nigeria in their second World Cup match on Friday after impressively holding two-time champions Argentina to a draw over the weekend.'}, {'score': 0.05497798066669357, 'sentence': 'World Cup debutants Iceland are dreaming of the knockout stage and writing a new chapter in one of the most remarkable stories in international football in recent years.'}, {'score': 0.009481771375122294, 'sentence': 'Standing in their way is not only Nigeria, who desperately need a win after losing their opening match to Croatia 2-0, but also the challenge of the heat in the southern Russian city.'}]","VOLGOGRAD/GELENDZHIK, Russia (Reuters) - Iceland will try not to melt in the Volgograd heat when they play Nigeria in their second World Cup match on Friday after impressively holding two-time champions Argentina to a draw over the weekend. World Cup debutants Iceland are dreaming of the knockout stage and writing a new chapter in one of the most remarkable stories in international football in recent years. Standing in their way is not only Nigeria, who desperately need a win after losing their opening match to Croatia 2-0, but also the challenge of the heat in the southern Russian city.",
5.241650253950958e-06,"[{'score': 0.050441149871304325, 'sentence': 'Two thieves from Metro Vancouver have been arrested and charged after allegedly committing a long series of mail thefts and identity-related crimes.'}, {'score': 0.9999962733607158, 'sentence': 'Following an investigation into mail theft by the Royal Canadian Mounted Police from Coquitlam and Canada Post inspectors, investigators identified a key suspect, made arrests, and used search warrants to seize a large quantity of evidence, according to an November 11 press release from the Coquitlam Royal Canadian Mounted Police.'}, {'score': 0.5922231029919269, 'sentence': 'Hai Ne Hat, a 49-year-old Surrey resident well-known to police, faces six charges, including mail theft, unauthorized use of a postal key, as well as possession of stolen mail and a stolen credit card.'}]","Two thieves from Metro Vancouver have been arrested and charged after allegedly committing a long series of mail thefts and identity-related crimes. Following an investigation into mail theft by the Royal Canadian Mounted Police from Coquitlam and Canada Post inspectors, investigators identified a key suspect, made arrests, and used search warrants to seize a large quantity of evidence, according to an November 11 press release from the Coquitlam Royal Canadian Mounted Police. Hai Ne Hat, a 49-year-old Surrey resident well-known to police, faces six charges, including mail theft, unauthorized use of a postal key, as well as possession of stolen mail and a stolen credit card.",
0.9880284065495065,"[{'score': 0.985482278087114, 'sentence': ""First, we looked at which major brands are the most expensive to maintain over the first 10 years of a vehicle's life.""}, {'score': 8.114309224538374e-11, 'sentence': 'We grouped all models by brand to calculate the average cost per brand.'}, {'score': 0.0001798977570643956, 'sentence': 'To estimate annual maintenance costs, we determined the amount spent on every other oil change (since oil changes are typically done every six months).'}, {'score': 0.7162502031709064, 'sentence': 'German imports, perhaps not surprisingly, top the list by a wide margin.'}, {'score': 0.9559784204389427, 'sentence': 'Toyota and its two brands, Lexus and Scion, are among the cheapest, saving owners at least $10,000 over ten years compared to BMW.'}]","First, we looked at which major brands are the most expensive to maintain over the first 10 years of a vehicle's life. We grouped all models by brand to calculate the average cost per brand. To estimate annual maintenance costs, we determined the amount spent on every other oil change (since oil changes are typically done every six months). German imports, perhaps not surprisingly, top the list by a wide margin. Toyota and its two brands, Lexus and Scion, are among the cheapest, saving owners at least $10,000 over ten years compared to BMW.",
0.9999989817060043,"[{'score': 0.8035377834696631, 'sentence': 'AURORA, Illinois - A suburban teenager died after a tragic accident in a school parking lot.'}, {'score': 0.9445172297460186, 'sentence': 'Police report that 17-year-old Steven Woodcock from St. Charles died Monday morning, May 16, 2016, after suffering injuries on Friday afternoon in the parking lot of Marmion Academy.'}, {'score': 0.9983136668196794, 'sentence': 'According to police, the teen was riding as a passenger in an SUV in the parking lot when he lost his grip, according to WGN.'}, {'score': 0.9976952629736064, 'sentence': 'He fell backwards and hit his head on the asphalt.'}, {'score': 7.585265748843995e-12, 'sentence': 'Police say Woodcock suffered head injuries and other damage.'}, {'score': 0.9995789937837191, 'sentence': 'He was treated at the scene and then airlifted to the hospital on Monday.'}]","AURORA, Illinois - A suburban teenager died after a tragic accident in a school parking lot. Police report that 17-year-old Steven Woodcock from St. Charles died Monday morning, May 16, 2016, after suffering injuries on Friday afternoon in the parking lot of Marmion Academy. According to police, the teen was riding as a passenger in an SUV in the parking lot when he lost his grip, according to WGN. He fell backwards and hit his head on the asphalt. Police say Woodcock suffered head injuries and other damage. He was treated at the scene and then airlifted to the hospital on Monday.",
2.6215206493040988e-05,"[{'score': 0.0, 'sentence': 'Finals week is here.'}, {'score': 0.00048784224205444815, 'sentence': 'We can help.'}, {'score': 0.0, 'sentence': 'On Thursday, December 6 at 3:00 pm: Zooniverse activity in Snell Hall lobby - count penguins and more.'}, {'score': 1.7763568394002505e-14, 'sentence': 'Throughout finals week, keep an eye out for giveaways, free coffee study breaks, and positive energy from library staff.'}, {'score': 0.0019463578196954323, 'sentence': ""We're glad you like studying in Snell, but we know sometimes you need more space.""}, {'score': 1.665647619830679e-10, 'sentence': ""That's why our friends at the Sir Kerry Student Center have reserved several rooms just for you during finals week.""}, {'score': 0.9860197142954049, 'sentence': 'From 7:30 am to 2:00 am, rooms 333, 334, 335, 336, and 342 will be open for quiet study.'}]","Finals week is here. We can help. On Thursday, December 6 at 3:00 pm: Zooniverse activity in Snell Hall lobby - count penguins and more. Throughout finals week, keep an eye out for giveaways, free coffee study breaks, and positive energy from library staff. We're glad you like studying in Snell, but we know sometimes you need more space. That's why our friends at the Sir Kerry Student Center have reserved several rooms just for you during finals week. From 7:30 am to 2:00 am, rooms 333, 334, 335, 336, and 342 will be open for quiet study.",
0.18727459097724586,"[{'score': 0.6979984573427573, 'sentence': 'Representatives of the business units of the Fijian Council of Social Services (FCOSS) approved a code of accountability for Fijian NGOs, which is to be implemented by January 2019 at a meeting in Lautoka yesterday.'}, {'score': 0.6979984573427573, 'sentence': 'Representatives of the business units of the Fijian Council of Social Services (FCOSS) approved a code of accountability for Fijian NGOs, which is to be implemented by January 2019 at a meeting in Lautoka yesterday.'}, {'score': 4.297007194509206e-12, 'sentence': 'FCOSS CEO, Vani Kantasiga, says around 50 representatives of the Divisional Councils of Social Services (DCOSS) of Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa, and Rakiraki approved the code of accountability after a two-day meeting in Lautoka.'}]","Representatives of the business units of the Fijian Council of Social Services (FCOSS) approved a code of accountability for Fijian NGOs, which is to be implemented by January 2019 at a meeting in Lautoka yesterday. Representatives of the business units of the Fijian Council of Social Services (FCOSS) approved a code of accountability for Fijian NGOs, which is to be implemented by January 2019 at a meeting in Lautoka yesterday. FCOSS CEO, Vani Kantasiga, says around 50 representatives of the Divisional Councils of Social Services (DCOSS) of Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa, and Rakiraki approved the code of accountability after a two-day meeting in Lautoka.",
0.9342261616413187,"[{'score': 0.0007297278984024214, 'sentence': 'Veteran congressman Jim Leach (R-Iowa) was defeated in 2006 in a brutal showdown.'}, {'score': 0.9088817146645294, 'sentence': 'I am not a defender of ""moderate Republicans,"" but it\'s worth saying that Leach, in my opinion, was, without a doubt, the best Republican in the House.'}, {'score': 0.0009978618082716606, 'sentence': 'Nonetheless, one can only rejoice at his defeat.'}, {'score': 0.0010009334331009256, 'sentence': 'The fact that it happened only shows how fundamentally rotten the entire Republican party machine is.'}, {'score': 0.2952791313947626, 'sentence': 'Leach was, in many ways, a man with genuinely decent instincts and some fundamentally correct ideas about how the US should behave in the world.'}, {'score': 0.2019435253769516, 'sentence': 'Nonetheless, in practice, he was useless.'}]","Veteran congressman Jim Leach (R-Iowa) was defeated in 2006 in a brutal showdown. I am not a defender of ""moderate Republicans,"" but it's worth saying that Leach, in my opinion, was, without a doubt, the best Republican in the House. Nonetheless, one can only rejoice at his defeat. The fact that it happened only shows how fundamentally rotten the entire Republican party machine is. Leach was, in many ways, a man with genuinely decent instincts and some fundamentally correct ideas about how the US should behave in the world. Nonetheless, in practice, he was useless.",
0.002166181802749634,"[{'score': 0.9990014820032368, 'sentence': ""Donald Trump's tweets have long raised questions about whether they violate Twitter's rules against abusive behavior on the service.""}, {'score': 0.9981434835944257, 'sentence': 'On Monday, after a Trump tweet threatened that North Korea ""won\'t be around much longer"", Twitter was forced to explain why the president wasn\'t blocked from the service.'}, {'score': 0.996550237510626, 'sentence': 'In a six-tweet statement from Twitter\'s public policy account, the company said that Twitter takes into account ""newsworthiness"" and ""public interest"" when determining whether a user has violated its rules.'}, {'score': 5.080606055196668e-06, 'sentence': 'These factors have long been used internally by the company when deciding the fate of a problematic user, Twitter said.'}]","Donald Trump's tweets have long raised questions about whether they violate Twitter's rules against abusive behavior on the service. On Monday, after a Trump tweet threatened that North Korea ""won't be around much longer"", Twitter was forced to explain why the president wasn't blocked from the service. In a six-tweet statement from Twitter's public policy account, the company said that Twitter takes into account ""newsworthiness"" and ""public interest"" when determining whether a user has violated its rules. These factors have long been used internally by the company when deciding the fate of a problematic user, Twitter said.",
0.9926489936004049,"[{'score': 0.8515831426784817, 'sentence': 'No one can predict with certainty when the stock markets will end their record bull run.'}, {'score': 0.9953980441364289, 'sentence': 'But the best way for investors to cope with the impending downturn is to stay calm and stick to a well-thought-out plan.'}, {'score': 0.0017199951862246765, 'sentence': 'The Star asked Ellie Fstein Gerstl, author of ""30-day financial detox: take control of your money, manage your expenses and eliminate financial stress forever"", why people find it so hard to manage their own finances - and how they can do it better.'}, {'score': 1.9041477283820996e-09, 'sentence': 'There are also other common expenses that people often overlook or accidentally misrepresent.'}]","No one can predict with certainty when the stock markets will end their record bull run. But the best way for investors to cope with the impending downturn is to stay calm and stick to a well-thought-out plan. The Star asked Ellie Fstein Gerstl, author of ""30-day financial detox: take control of your money, manage your expenses and eliminate financial stress forever"", why people find it so hard to manage their own finances - and how they can do it better. There are also other common expenses that people often overlook or accidentally misrepresent.",
0.9999952700264717,"[{'score': 0.05212751771417401, 'sentence': 'After the first two months of the year went largely according to plan, Summit County real estate sales took a hit in March, leading to a notable downturn in first-quarter numbers, according to data from Slifer Smith & Frampton.'}, {'score': 0.9999962733607158, 'sentence': ""The High Country real estate giant tracks a wide range of statistics related to the local real estate market, and Summit County saw a decline of around 12 percent in both the number of real estate transactions and their total value for the first three months of 2018 compared to the first quarter of 2017, according to the company's latest market report.""}]","After the first two months of the year went largely according to plan, Summit County real estate sales took a hit in March, leading to a notable downturn in first-quarter numbers, according to data from Slifer Smith & Frampton. The High Country real estate giant tracks a wide range of statistics related to the local real estate market, and Summit County saw a decline of around 12 percent in both the number of real estate transactions and their total value for the first three months of 2018 compared to the first quarter of 2017, according to the company's latest market report.",
6.565680870651569e-06,"[{'score': 6.141530031478215e-05, 'sentence': ""Casey Brambello, a Stanhope Elmore High School student, was selected to serve on the Alabama State Department of Education's Student Advisory Council.""}, {'score': 0.01712513766656454, 'sentence': 'Casey is one of 16 high school students chosen from 80 applicants.'}, {'score': 3.976068363442664e-10, 'sentence': ""The panel that reviewed the student applications included representatives from ALSDE, CLAS, AASB, the A+ Education Partnership, and Alabama's 2015-2016 Teacher of the Year.""}, {'score': 0.6831542857040644, 'sentence': 'Students were selected based on their level of leadership in their schools and recommendations.'}, {'score': 0.00021091824141683535, 'sentence': 'Council members will meet twice during the school year with State Superintendent Dr. Tommy Bice.'}]","Casey Brambello, a Stanhope Elmore High School student, was selected to serve on the Alabama State Department of Education's Student Advisory Council. Casey is one of 16 high school students chosen from 80 applicants. The panel that reviewed the student applications included representatives from ALSDE, CLAS, AASB, the A+ Education Partnership, and Alabama's 2015-2016 Teacher of the Year. Students were selected based on their level of leadership in their schools and recommendations. Council members will meet twice during the school year with State Superintendent Dr. Tommy Bice.",
2.0355690182660702e-05,"[{'score': 0.8979204258627558, 'sentence': 'South Bend (Indiana) -- On Thursday morning, the Irish took to the field for their final practice before the Blue-Gold game on Saturday.'}, {'score': 0.0006091342515358589, 'sentence': 'One of the biggest questions the team has faced entering spring ball remains unanswered: who will replace the linebacker?'}, {'score': 4.4595771075961466e-08, 'sentence': 'Defensive coordinator Clark Lea said that fifth-year linebacker Asmar Bilal is currently closest to being ""the guy"" in the unit, but seems to agree with the uncertainty.'}, {'score': 0.9899056545704616, 'sentence': 'He believes the position has made big strides over the past month and a half, but is in no rush to have everything in place, as the first week of the season is still months away.'}]","South Bend (Indiana) -- On Thursday morning, the Irish took to the field for their final practice before the Blue-Gold game on Saturday. One of the biggest questions the team has faced entering spring ball remains unanswered: who will replace the linebacker? Defensive coordinator Clark Lea said that fifth-year linebacker Asmar Bilal is currently closest to being ""the guy"" in the unit, but seems to agree with the uncertainty. He believes the position has made big strides over the past month and a half, but is in no rush to have everything in place, as the first week of the season is still months away.",
0.010850272516706116,"[{'score': 0.9924162155536045, 'sentence': 'This month, Drake wrapped up his residency at the O2 Arena in London.'}, {'score': 0.9703321806113601, 'sentence': ""But he wasn't ready to fly back across the ocean and head home just yet.""}, {'score': 0.0002284609311518082, 'sentence': 'Instead, over the weekend, he joined Tiffany Calver, host of a rap show on BBC 1Xtra, and became her co-host for the day.'}, {'score': 0.9990320429538917, 'sentence': 'While he was there, he talked about a lot of things.'}, {'score': 6.379944271650562e-05, 'sentence': ""He reminisced about the early days of his career and even commented on rumors that he's a culture vulture, as he appropriates British and Caribbean cultures.""}, {'score': 5.0302736975815776e-08, 'sentence': 'But the most interesting thing, well, at least for us Africans, was his admiration for Niniola.'}]","This month, Drake wrapped up his residency at the O2 Arena in London. But he wasn't ready to fly back across the ocean and head home just yet. Instead, over the weekend, he joined Tiffany Calver, host of a rap show on BBC 1Xtra, and became her co-host for the day. While he was there, he talked about a lot of things. He reminisced about the early days of his career and even commented on rumors that he's a culture vulture, as he appropriates British and Caribbean cultures. But the most interesting thing, well, at least for us Africans, was his admiration for Niniola.",
0.9963574694186919,"[{'score': 0.5380655445459939, 'sentence': 'Mr. Hidetoshi Sakuma has been the President and Representative Director of The Chiba Bank, Ltd. since March 1, 2009.'}, {'score': 3.6457906948950125e-07, 'sentence': 'He joined the bank in April 1976.'}, {'score': 0.0002836174345426379, 'sentence': 'His previous positions include Sales Division Director, Business Planning Division Director, Head Office Sales Division Director, and Managing Director at the bank.'}, {'score': 0.9647360498157057, 'sentence': ""He received a Bachelor's degree in Political Economy from Waseda University in March 1976.""}, {'score': 0.8869964698228103, 'sentence': 'Mr. Osamu Kimura has been the Vice President and Representative Director of The Chiba Bank, Ltd. since June 2016.'}, {'score': 1.9675147922004754e-07, 'sentence': 'He joined the bank in April 1981.'}]","Mr. Hidetoshi Sakuma has been the President and Representative Director of The Chiba Bank, Ltd. since March 1, 2009. He joined the bank in April 1976. His previous positions include Sales Division Director, Business Planning Division Director, Head Office Sales Division Director, and Managing Director at the bank. He received a Bachelor's degree in Political Economy from Waseda University in March 1976. Mr. Osamu Kimura has been the Vice President and Representative Director of The Chiba Bank, Ltd. since June 2016. He joined the bank in April 1981.",
0.9999992839244887,"[{'score': 0.9442563753952518, 'sentence': ""It's hard to overstate the success and growing power of Amazon.""}, {'score': 0.9857366354596967, 'sentence': 'Their market capitalization is hovering just below $1 trillion.'}, {'score': 4.660814452384088e-06, 'sentence': 'Their growth rates have been staggering.'}, {'score': 0.99762831699825, 'sentence': 'By most estimates, Amazon now accounts for nearly 50% of all online sales in the US, around 5% of all retail sales, and significantly more than their next 10 competitors combined.'}, {'score': 2.7948444114578308e-08, 'sentence': 'One study shows that around 55% of all online product searches start on Amazon.'}, {'score': 0.8864876016353969, 'sentence': ""This week's report that Amazon is considering opening up to 3,000 of its cashierless Amazon Go stores by 2021 has garnered a lot of attention, despite them having just opened their fourth location just a few days ago.""}]","It's hard to overstate the success and growing power of Amazon. Their market capitalization is hovering just below $1 trillion. Their growth rates have been staggering. By most estimates, Amazon now accounts for nearly 50% of all online sales in the US, around 5% of all retail sales, and significantly more than their next 10 competitors combined. One study shows that around 55% of all online product searches start on Amazon. This week's report that Amazon is considering opening up to 3,000 of its cashierless Amazon Go stores by 2021 has garnered a lot of attention, despite them having just opened their fourth location just a few days ago.",
