score,sentence_scores,text,error,status_code
3.204930503408754e-05,"[{'score': 0.5116710916641334, 'sentence': 'VOLGOGRAD, Russia (Reuters) - Iceland will struggle with the sweltering heat of Volgograd on Friday when they face Nigeria in their second World Cup match, after impressing in their opening game against two-time champions Argentina.'}, {'score': 0.8850514902066935, 'sentence': 'The World Cup debutants are dreaming of advancing to the knockout stage and writing a new chapter in one of the greatest stories in international football in recent years.'}, {'score': 0.9965822353834962, 'sentence': ""However, they will face not only Nigeria's determination to win a game after losing 0-2 to Croatia in their opening match, but also the scorching heat of the southern Russian city of Volgograd, which will pose a challenge to them.""}, {'score': 0.007652088555973213, 'sentence': ""They will have to face the challenge of Nigeria, as well as the test of Volgograd's high temperatures.""}]","VOLGOGRAD, Russia (Reuters) - Iceland will struggle with the sweltering heat of Volgograd on Friday when they face Nigeria in their second World Cup match, after impressing in their opening game against two-time champions Argentina. The World Cup debutants are dreaming of advancing to the knockout stage and writing a new chapter in one of the greatest stories in international football in recent years. However, they will face not only Nigeria's determination to win a game after losing 0-2 to Croatia in their opening match, but also the scorching heat of the southern Russian city of Volgograd, which will pose a challenge to them. They will have to face the challenge of Nigeria, as well as the test of Volgograd's high temperatures.",,
0.9999992118228014,"[{'score': 0.9232607427436416, 'sentence': 'A pair of thieves from the Greater Vancouver area have been arrested and charged in connection with a long-term mail and identity theft case.'}, {'score': 0.9351322767324018, 'sentence': 'According to a news release issued by the RCMP on November 11 in Courtenay, the Courtenay RCMP and Canada Post investigators worked together on the theft investigation to identify and apprehend the main suspects, and obtained a significant amount of evidence through search warrants.'}, {'score': 0.9232785112814799, 'sentence': 'A 49-year-old man from Surrey, Heine Hut, with a prior record, faces six charges, including mail theft, unauthorized use of a mail key, possession of stolen mail, and possession of a stolen credit card.'}]","A pair of thieves from the Greater Vancouver area have been arrested and charged in connection with a long-term mail and identity theft case. According to a news release issued by the RCMP on November 11 in Courtenay, the Courtenay RCMP and Canada Post investigators worked together on the theft investigation to identify and apprehend the main suspects, and obtained a significant amount of evidence through search warrants. A 49-year-old man from Surrey, Heine Hut, with a prior record, faces six charges, including mail theft, unauthorized use of a mail key, possession of stolen mail, and possession of a stolen credit card.",,
0.014200298195211292,"[{'score': 1.8981433518416857e-05, 'sentence': 'We first looked at which major brands had the highest maintenance costs over the first 10 years of driving.'}, {'score': 2.6207840342351574e-09, 'sentence': 'We grouped all models by brand and year to calculate the average cost per brand.'}, {'score': 3.191259235757471e-07, 'sentence': 'To estimate the annual maintenance cost, we found the maintenance cost every other oil change interval (as oil changes are typically done every six months).'}, {'score': 0.7986944822506703, 'sentence': 'Without a doubt, the German imports are leading by a large margin.'}, {'score': 0.9832233060512459, 'sentence': 'Toyota and its two brands, Lexus and Subaru, are one of the cheapest brands, with owners saving at least $10,000 over 10 years in maintenance costs compared to BMW.'}]","We first looked at which major brands had the highest maintenance costs over the first 10 years of driving. We grouped all models by brand and year to calculate the average cost per brand. To estimate the annual maintenance cost, we found the maintenance cost every other oil change interval (as oil changes are typically done every six months). Without a doubt, the German imports are leading by a large margin. Toyota and its two brands, Lexus and Subaru, are one of the cheapest brands, with owners saving at least $10,000 over 10 years in maintenance costs compared to BMW.",,
0.9999961421184956,"[{'score': 0.8194507141410464, 'sentence': 'Aurora, Illinois - A suburban boy died after an accident in a high school parking lot.'}, {'score': 0.706722829703179, 'sentence': 'Authorities said 17-year-old Stephen Wilcock died Monday morning, May 16, 2016, in the Marmion Academy parking lot from head injuries.'}, {'score': 0.9987254515742046, 'sentence': 'According to police, the teen was riding on the passenger-side running board of an SUV when he lost his grip and fell backward, hitting his head on the sidewalk, as reported by WGN.'}, {'score': 0.7293927379359701, 'sentence': 'Police said Wilcock suffered injuries to his head and other areas.'}, {'score': 0.9999033866120933, 'sentence': 'After being treated by paramedics at the scene, he was airlifted to a hospital.'}]","Aurora, Illinois - A suburban boy died after an accident in a high school parking lot. Authorities said 17-year-old Stephen Wilcock died Monday morning, May 16, 2016, in the Marmion Academy parking lot from head injuries. According to police, the teen was riding on the passenger-side running board of an SUV when he lost his grip and fell backward, hitting his head on the sidewalk, as reported by WGN. Police said Wilcock suffered injuries to his head and other areas. After being treated by paramedics at the scene, he was airlifted to a hospital.",,
0.9999924038977615,"[{'score': 1.526891813319331e-06, 'sentence': 'The final exam week is approaching, and we will fully support you.'}, {'score': 0.00023075784475112826, 'sentence': 'Join us for the Zooniverse event - counting penguins and more - at Snell Hall on Thursday, December 6th at 3 pm.'}, {'score': 3.057802366868145e-08, 'sentence': 'Throughout the exam period, look out for free giveaways, free coffee study breaks, and positive messages from library staff.'}, {'score': 0.20466304981457273, 'sentence': ""We're excited that you're studying at Snell, but we also know you sometimes need more space.""}, {'score': 1.6985524098345195e-11, 'sentence': 'So, our friends at the Cary Student Center have reserved some study rooms for you.'}, {'score': 0.7887122549778911, 'sentence': 'Rooms 333, 334, 335, 336, and 342 will be open from 7:30 am to 2 am, providing a quiet study environment.'}]","The final exam week is approaching, and we will fully support you. Join us for the Zooniverse event - counting penguins and more - at Snell Hall on Thursday, December 6th at 3 pm. Throughout the exam period, look out for free giveaways, free coffee study breaks, and positive messages from library staff. We're excited that you're studying at Snell, but we also know you sometimes need more space. So, our friends at the Cary Student Center have reserved some study rooms for you. Rooms 333, 334, 335, 336, and 342 will be open from 7:30 am to 2 am, providing a quiet study environment.",,
0.9999590931043274,"[{'score': 0.9964462045136854, 'sentence': 'Veteran Congressman Jim Leach, a Republican from Iowa, lost his seat in the 2006 election.'}, {'score': 0.0006982270319634276, 'sentence': 'I\'m not particularly defending ""moderate Republicans,"" but it\'s worth noting.'}, {'score': 0.00010181287337429623, 'sentence': 'In my view, Leach was absolutely the best Republican in the House.'}, {'score': 3.419790947012391e-05, 'sentence': 'Nevertheless, one can only be pleased about his defeat.'}, {'score': 0.6414526351138421, 'sentence': 'The fact that it happened only shows how bad the entire Republican Party has become.'}, {'score': 0.3179298286327312, 'sentence': 'Leach was a person with genuinely good instincts and some basically correct ideas about how the United States should behave in the world, but he was useless in practice.'}]","Veteran Congressman Jim Leach, a Republican from Iowa, lost his seat in the 2006 election. I'm not particularly defending ""moderate Republicans,"" but it's worth noting. In my view, Leach was absolutely the best Republican in the House. Nevertheless, one can only be pleased about his defeat. The fact that it happened only shows how bad the entire Republican Party has become. Leach was a person with genuinely good instincts and some basically correct ideas about how the United States should behave in the world, but he was useless in practice.",,
0.9999990464040783,"[{'score': 0.99928763615747, 'sentence': ""Trump's tweets have long raised questions about whether they violate Twitter's anti-harassment rules.""}, {'score': 0.9984625455141892, 'sentence': 'On Monday, after Trump tweeted that North Korea ""may not be around much longer"", Twitter was forced to explain why it had not banned the president from using the service.'}, {'score': 0.8838938262859711, 'sentence': 'Twitter\'s public policy account posted six tweets in which the company said it considered ""newsworthiness"" and ""public interest"" when deciding whether a user had violated its rules.'}, {'score': 0.0, 'sentence': 'Twitter said these considerations had long been used internally to decide the fate of problematic accounts.'}, {'score': 0.3375546706529836, 'sentence': 'The company said its rules were intended to ensure that all users could use the service safely, but also took into account whether certain tweets had news value or served the public interest.'}, {'score': 0.6318499005388156, 'sentence': ""In this case, Twitter considered Trump's tweets to be newsworthy and of public interest, despite being controversial, and therefore took no action.""}]","Trump's tweets have long raised questions about whether they violate Twitter's anti-harassment rules. On Monday, after Trump tweeted that North Korea ""may not be around much longer"", Twitter was forced to explain why it had not banned the president from using the service. Twitter's public policy account posted six tweets in which the company said it considered ""newsworthiness"" and ""public interest"" when deciding whether a user had violated its rules. Twitter said these considerations had long been used internally to decide the fate of problematic accounts. The company said its rules were intended to ensure that all users could use the service safely, but also took into account whether certain tweets had news value or served the public interest. In this case, Twitter considered Trump's tweets to be newsworthy and of public interest, despite being controversial, and therefore took no action.",,
0.00015536192301157659,"[{'score': 0.9817393977942224, 'sentence': 'No one can accurately predict when the stock market will end its record bull run, but the best way for investors to prepare for the next economic downturn is to stay calm and stick to a prudently crafted plan.'}, {'score': 0.3154070248076001, 'sentence': 'The Star spoke with Ashley Feinstein Gerstley, author of 30-Day Money Cleanse: Take Control of Your Finances, Manage Your Spending, and Get Out of Debt Fast, to ask why people are so miserable about money — and how they can do better.'}, {'score': 0.0, 'sentence': 'People also often overlook or inadvertently misreport other common expenses.'}]","No one can accurately predict when the stock market will end its record bull run, but the best way for investors to prepare for the next economic downturn is to stay calm and stick to a prudently crafted plan. The Star spoke with Ashley Feinstein Gerstley, author of 30-Day Money Cleanse: Take Control of Your Finances, Manage Your Spending, and Get Out of Debt Fast, to ask why people are so miserable about money — and how they can do better. People also often overlook or inadvertently misreport other common expenses.",,
0.009675789863691442,"[{'score': 0.015211261725243341, 'sentence': ""After experiencing two months of synchronized growth at the beginning of the year, Summit County's real estate sales took a dip in March, resulting in a significant decline in first-quarter numbers, according to a report by Slifer Smith & Frampton.""}, {'score': 0.9999962733607158, 'sentence': ""The Highland-based real estate giant tracks various statistics in the local market, and according to the company's latest market report, Summit County saw a 12 percent decrease in the number of real estate transactions and total dollar volume in the first three months of 2018 compared to the first quarter of 2017.""}]","After experiencing two months of synchronized growth at the beginning of the year, Summit County's real estate sales took a dip in March, resulting in a significant decline in first-quarter numbers, according to a report by Slifer Smith & Frampton. The Highland-based real estate giant tracks various statistics in the local market, and according to the company's latest market report, Summit County saw a 12 percent decrease in the number of real estate transactions and total dollar volume in the first three months of 2018 compared to the first quarter of 2017.",,
0.0009453481797015995,"[{'score': 0.2397343169488455, 'sentence': ""Casey Brumbeloe, a senior at Stanhope Elmore High School, has been selected as a member of the Alabama State Department of Education's Student Advisory Council.""}, {'score': 0.06910133338252755, 'sentence': 'Casey was one of 16 middle and high school students chosen from 80 applicants.'}, {'score': 0.017463221411225693, 'sentence': 'The selection committee, comprised of representatives from the Alabama State Department of Education, CLAS, AASB, A+ Education Partnership, and the 2015-2016 Alabama Teacher of the Year, reviewed student applications.'}, {'score': 0.9894116625389335, 'sentence': 'Students were chosen based on their level of leadership in their schools and letters of recommendation.'}, {'score': 0.03915363735526478, 'sentence': 'Council members will meet with State Superintendent of Education Dr. Tommy Bice twice during the school year.'}]","Casey Brumbeloe, a senior at Stanhope Elmore High School, has been selected as a member of the Alabama State Department of Education's Student Advisory Council. Casey was one of 16 middle and high school students chosen from 80 applicants. The selection committee, comprised of representatives from the Alabama State Department of Education, CLAS, AASB, A+ Education Partnership, and the 2015-2016 Alabama Teacher of the Year, reviewed student applications. Students were chosen based on their level of leadership in their schools and letters of recommendation. Council members will meet with State Superintendent of Education Dr. Tommy Bice twice during the school year.",,
0.00036913577248065543,"[{'score': 0.8750343466598638, 'sentence': ""Notre Dame, Indiana -- The Irish took to the practice field for the final time on Thursday morning in preparation for Saturday's Blue Gold Game.""}, {'score': 0.9763053227266995, 'sentence': 'As spring practice comes to a close, one of the biggest questions still remains unanswered: who will emerge at the outside linebacker position?'}, {'score': 4.4046548519638407e-08, 'sentence': 'Defensive coordinator Clark Lea said that fifth-year outside linebacker Asmar Bilal is currently the closest to being ""solid"" in the unit, but he seems content with the uncertainty.'}, {'score': 0.9955673523133451, 'sentence': ""He believes the position has made huge strides over the past month and a half, but with a few months still to go before the first game, he's not in a rush to have all the answers.""}, {'score': 0.958974792139507, 'sentence': ""Despite no decision being made at the position, Lea is pleased with the progress the team has made and is confident they'll find the right guys over the next few months.""}]","Notre Dame, Indiana -- The Irish took to the practice field for the final time on Thursday morning in preparation for Saturday's Blue Gold Game. As spring practice comes to a close, one of the biggest questions still remains unanswered: who will emerge at the outside linebacker position? Defensive coordinator Clark Lea said that fifth-year outside linebacker Asmar Bilal is currently the closest to being ""solid"" in the unit, but he seems content with the uncertainty. He believes the position has made huge strides over the past month and a half, but with a few months still to go before the first game, he's not in a rush to have all the answers. Despite no decision being made at the position, Lea is pleased with the progress the team has made and is confident they'll find the right guys over the next few months.",,
0.9999840017970216,"[{'score': 0.9990742923552469, 'sentence': ""This month, Drake wrapped up his residency at London's O2 Arena, but he wasn't ready to head home just yet.""}, {'score': 1.2892074074954962e-09, 'sentence': 'Instead, over the weekend, he joined BBC 1Xtra Rap Show host Tiffany Calver as a co-host for the day.'}, {'score': 0.968528363454314, 'sentence': 'There, he talked about a lot of things.'}, {'score': 0.0024225023728042805, 'sentence': 'He spoke about the early days of his career and also addressed rumors of him being a ""culture vulture"" for borrowing from British and Caribbean cultures.'}, {'score': 0.0, 'sentence': 'But for us Africans, the most interesting thing was his tribute to Niniola.'}]","This month, Drake wrapped up his residency at London's O2 Arena, but he wasn't ready to head home just yet. Instead, over the weekend, he joined BBC 1Xtra Rap Show host Tiffany Calver as a co-host for the day. There, he talked about a lot of things. He spoke about the early days of his career and also addressed rumors of him being a ""culture vulture"" for borrowing from British and Caribbean cultures. But for us Africans, the most interesting thing was his tribute to Niniola.",,
0.9998933834884471,"[{'score': 0.20967963557586133, 'sentence': 'Mr. Junji Han is the President and Representative Director of Chiba Bank Ltd., a position he has held since March 1, 2009.'}, {'score': 3.6457906948950125e-07, 'sentence': 'He joined the bank in April 1976.'}, {'score': 0.39912392803029817, 'sentence': 'His previous positions include General Manager of Sales in the Marketing Department, General Manager of Business Planning, General Manager of Head Office Sales, and Bank Officer.'}, {'score': 0.9958483994769851, 'sentence': ""He graduated from Waseda University in March 1976 with a Bachelor's degree in Political Economy.""}, {'score': 0.6034668371807899, 'sentence': 'Mr. Osamu Kimura has been a Senior Managing Director and Representative Director of Chiba Bank Ltd. since June 2016.'}, {'score': 1.9675147922004754e-07, 'sentence': 'He joined the bank in April 1981.'}]","Mr. Junji Han is the President and Representative Director of Chiba Bank Ltd., a position he has held since March 1, 2009. He joined the bank in April 1976. His previous positions include General Manager of Sales in the Marketing Department, General Manager of Business Planning, General Manager of Head Office Sales, and Bank Officer. He graduated from Waseda University in March 1976 with a Bachelor's degree in Political Economy. Mr. Osamu Kimura has been a Senior Managing Director and Representative Director of Chiba Bank Ltd. since June 2016. He joined the bank in April 1981.",,
0.9999991633318168,"[{'score': 0.2567468119189472, 'sentence': ""It's hard to exaggerate Amazon's success and its growing influence.""}, {'score': 0.9932592004380129, 'sentence': ""Amazon's market value is hovering around $1 trillion.""}, {'score': 6.3649086001760224e-12, 'sentence': 'Their growth rate is astonishing.'}, {'score': 0.99742343629593, 'sentence': 'According to most estimates, Amazon currently accounts for nearly 50% of e-commerce sales in the US, about 5% of all retail sales, and is larger than the combined total of its next 10 competitors.'}, {'score': 4.114215807482502e-06, 'sentence': 'Research has found that about 55% of online product searches start on Amazon.'}, {'score': 0.9282164370198791, 'sentence': ""This week, Amazon's plans to open up to 3,000 cashierless convenience stores by 2021 - Amazon Go - have garnered a lot of attention, even though it only opened its fourth location a few days ago.""}]","It's hard to exaggerate Amazon's success and its growing influence. Amazon's market value is hovering around $1 trillion. Their growth rate is astonishing. According to most estimates, Amazon currently accounts for nearly 50% of e-commerce sales in the US, about 5% of all retail sales, and is larger than the combined total of its next 10 competitors. Research has found that about 55% of online product searches start on Amazon. This week, Amazon's plans to open up to 3,000 cashierless convenience stores by 2021 - Amazon Go - have garnered a lot of attention, even though it only opened its fourth location a few days ago.",,
