score,sentence_scores,text,error,status_code
0.9999985598477039,"[{'score': 0.9989116746830803, 'sentence': 'She grew up in a predominantly white working-class neighborhood.'}, {'score': 0.9478632928715582, 'sentence': '""We were the only Asian family in our community,"" she recalled.'}, {'score': 0.021692065255132786, 'sentence': 'The feeling of isolation was overwhelming, but it also became a catalyst for her resilience.'}, {'score': 0.9909382597152739, 'sentence': 'From a young age, she learned how to navigate the complexities of cultural diversity.'}, {'score': 0.8522072669582333, 'sentence': 'Her experiences with racial differences and social class divisions had a profound impact on her, shaping her into a strong advocate for multiculturalism and social justice.'}, {'score': 0.9931559307480654, 'sentence': 'She was determined to make her mark, challenge the status quo, and create space for those in similar situations.'}]","She grew up in a predominantly white working-class neighborhood. ""We were the only Asian family in our community,"" she recalled. The feeling of isolation was overwhelming, but it also became a catalyst for her resilience. From a young age, she learned how to navigate the complexities of cultural diversity. Her experiences with racial differences and social class divisions had a profound impact on her, shaping her into a strong advocate for multiculturalism and social justice. She was determined to make her mark, challenge the status quo, and create space for those in similar situations.",,
0.9999992553003273,"[{'score': 1.2284479566915252e-07, 'sentence': ""Ben Finkel (MBA '04), Executive Director of the Energy Efficiency Center (EEC), will introduce the GSM Business Leaders Series speaker, renowned environmentalist and advocate for sustainable business practices, Jane Thompson.""}, {'score': 0.09723918411490984, 'sentence': 'With over two decades of experience in the energy sector, Thompson will share her insights on integrating sustainability into business models.'}, {'score': 0.0005929565985115515, 'sentence': 'She will discuss the challenges and opportunities of green business, offering a fresh perspective on minimizing environmental footprints while maximizing profitability.'}, {'score': 1.0149137067871905e-05, 'sentence': 'Finkel looks forward to facilitating this inspirational conversation, hoping to inspire attendees to consider the role of sustainability in their own endeavors.'}]","Ben Finkel (MBA '04), Executive Director of the Energy Efficiency Center (EEC), will introduce the GSM Business Leaders Series speaker, renowned environmentalist and advocate for sustainable business practices, Jane Thompson. With over two decades of experience in the energy sector, Thompson will share her insights on integrating sustainability into business models. She will discuss the challenges and opportunities of green business, offering a fresh perspective on minimizing environmental footprints while maximizing profitability. Finkel looks forward to facilitating this inspirational conversation, hoping to inspire attendees to consider the role of sustainability in their own endeavors.",,
0.9999915678531471,"[{'score': 0.9778581101530539, 'sentence': ""Former South Dakota Representative Stephanie Herseth Sandlin (D-S.D.) is eager to start her K Street practice and hasn't ruled out the possibility of returning to politics in the future.""}, {'score': 0.9742427436102454, 'sentence': 'Sandlin recently took on a new role at a prominent lobbying firm, where she believes her expertise in agricultural policy and Native American affairs will serve her well in her new position.'}, {'score': 0.00018752633366192484, 'sentence': 'She plans to leverage her knowledge to influence policy-making while advocating for her clients.'}, {'score': 0.9653921235077273, 'sentence': ""Although she's focused on her current role, she acknowledges the dynamic nature of politics is appealing, and she may explore the possibility of running for office again in the future.""}]","Former South Dakota Representative Stephanie Herseth Sandlin (D-S.D.) is eager to start her K Street practice and hasn't ruled out the possibility of returning to politics in the future. Sandlin recently took on a new role at a prominent lobbying firm, where she believes her expertise in agricultural policy and Native American affairs will serve her well in her new position. She plans to leverage her knowledge to influence policy-making while advocating for her clients. Although she's focused on her current role, she acknowledges the dynamic nature of politics is appealing, and she may explore the possibility of running for office again in the future.",,
0.9999983094493161,"[{'score': 0.0596197754073039, 'sentence': 'She posted about Bozeman on the ""Inside and Outside of Troy, IL"" Facebook group to see if anyone had seen him, and the response was overwhelming.'}, {'score': 2.6418843046327467e-05, 'sentence': 'Many residents, a lot of whom had never met Bozeman before, shared sightings of him and tips about where he was often seen.'}, {'score': 4.3505199442961384e-12, 'sentence': 'Some even offered to join the search party, eager to help bring the beloved local back home.'}, {'score': 0.9831641808583016, 'sentence': 'The community came together in support of one another, and the sense of community was truly strong.'}, {'score': 0.02709406580560869, 'sentence': 'It served as a heartwarming reminder of the kindness and unity that exists in small-town Troy.'}]","She posted about Bozeman on the ""Inside and Outside of Troy, IL"" Facebook group to see if anyone had seen him, and the response was overwhelming. Many residents, a lot of whom had never met Bozeman before, shared sightings of him and tips about where he was often seen. Some even offered to join the search party, eager to help bring the beloved local back home. The community came together in support of one another, and the sense of community was truly strong. It served as a heartwarming reminder of the kindness and unity that exists in small-town Troy.",,
0.9999991726397073,"[{'score': 0.9999565497051133, 'sentence': 'Former Chicago police officer Jason Van Dyke was sentenced to six years and nine months in prison on Friday for the 2014 shooting of 17-year-old Laquan McDonald, marking the end of a highly publicized trial that highlighted issues of racial bias and police violence.'}, {'score': 0.9959950702892675, 'sentence': 'Van Dyke was found guilty of second-degree murder and 16 counts of aggravated battery, for shooting McDonald 16 times in October 2014.'}, {'score': 0.9996152075189046, 'sentence': 'The reaction to the sentencing was mixed, with some feeling it was too lenient and others seeing it as a step towards justice.'}, {'score': 0.9965992902328029, 'sentence': 'Despite the sentencing, the case continues to fuel debate over policing and racial discrimination in the United States.'}]","Former Chicago police officer Jason Van Dyke was sentenced to six years and nine months in prison on Friday for the 2014 shooting of 17-year-old Laquan McDonald, marking the end of a highly publicized trial that highlighted issues of racial bias and police violence. Van Dyke was found guilty of second-degree murder and 16 counts of aggravated battery, for shooting McDonald 16 times in October 2014. The reaction to the sentencing was mixed, with some feeling it was too lenient and others seeing it as a step towards justice. Despite the sentencing, the case continues to fuel debate over policing and racial discrimination in the United States.",,
0.023384695803677635,"[{'score': 3.1635127850648814e-09, 'sentence': 'There is no stronger motivation to bury the hatchet than ratings and upcoming contract negotiations.'}, {'score': 0.21375935561690151, 'sentence': 'In the glass towers of Midtown Manhattan, TV executives gather to discuss the future of their biggest stars.'}, {'score': 0.0005780066206833023, 'sentence': 'As they calculate the potential impact of every decision on viewership and advertising revenue, the tension is palpable.'}, {'score': 0.9575333154983934, 'sentence': ""It's a ruthless game of chess, where personal differences must be put aside for the greater good of the network.""}, {'score': 0.92948848412567, 'sentence': ""Amidst the skyscrapers and chaos, an old adage still holds true - there's no business like show business.""}]","There is no stronger motivation to bury the hatchet than ratings and upcoming contract negotiations. In the glass towers of Midtown Manhattan, TV executives gather to discuss the future of their biggest stars. As they calculate the potential impact of every decision on viewership and advertising revenue, the tension is palpable. It's a ruthless game of chess, where personal differences must be put aside for the greater good of the network. Amidst the skyscrapers and chaos, an old adage still holds true - there's no business like show business.",,
0.9999991959959946,"[{'score': 0.0017409803498444898, 'sentence': 'There are many products available that allow you to create content with explanatory demos, but most lack the simplicity and user-friendly interface that beginners desire.'}, {'score': 0.5690246942242032, 'sentence': 'Many products require a steep learning curve or technical expertise, which can be frustrating for beginner users.'}, {'score': 0.5887988523931054, 'sentence': 'However, some innovative companies are going against this trend, offering easy-to-use platforms with intuitive controls and simple instructions.'}, {'score': 0.00943154854613737, 'sentence': 'These platforms cater to those who may not have a technical background but still want to create engaging and high-quality explanatory demos.'}, {'score': 0.35165518175384836, 'sentence': 'They have successfully struck a balance between advanced features and user-friendliness.'}]","There are many products available that allow you to create content with explanatory demos, but most lack the simplicity and user-friendly interface that beginners desire. Many products require a steep learning curve or technical expertise, which can be frustrating for beginner users. However, some innovative companies are going against this trend, offering easy-to-use platforms with intuitive controls and simple instructions. These platforms cater to those who may not have a technical background but still want to create engaging and high-quality explanatory demos. They have successfully struck a balance between advanced features and user-friendliness.",,
0.9999992778089609,"[{'score': 0.3245390867387724, 'sentence': ""According to the data provided by the World Economic Forum's 2012 Global Enabling Trade Report, the country has a strong and stable macroeconomic foundation, indicating a healthy economic environment.""}, {'score': 0.08587390965173636, 'sentence': ""The report highlights the country's competitive exchange rate, sound fiscal policy, and sound financial system as key factors in its economic strength.""}, {'score': 0.24613586136366838, 'sentence': ""The report also praises the government's efforts in managing inflation and maintaining a stable unemployment rate.""}, {'score': 0.8806513122869457, 'sentence': 'Despite the uncertainty in the global economy, the data suggests that the country can weather potential economic storms well due to its strong macroeconomic foundation.'}, {'score': 0.029042096205366796, 'sentence': ""The World Economic Forum encourages other countries to learn from the country's strategies and policies.""}]","According to the data provided by the World Economic Forum's 2012 Global Enabling Trade Report, the country has a strong and stable macroeconomic foundation, indicating a healthy economic environment. The report highlights the country's competitive exchange rate, sound fiscal policy, and sound financial system as key factors in its economic strength. The report also praises the government's efforts in managing inflation and maintaining a stable unemployment rate. Despite the uncertainty in the global economy, the data suggests that the country can weather potential economic storms well due to its strong macroeconomic foundation. The World Economic Forum encourages other countries to learn from the country's strategies and policies.",,
0.9999990937343279,"[{'score': 0.0, 'sentence': 'Girls like biology, boys like physics?'}, {'score': 0.00027250617187979387, 'sentence': 'We all have some stereotypes about which subjects are more appealing to girls and boys.'}, {'score': 0.9229470456539192, 'sentence': ""However, these assumptions are often based on outdated gender roles and do not reflect individuals' true interests and abilities.""}, {'score': 4.4829107470611973e-07, 'sentence': 'Girls can excel in physics, and boys can be passionate about biology.'}, {'score': 0.007009617770588061, 'sentence': ""It's more about personal preferences than gender.""}, {'score': 0.9969729997200653, 'sentence': 'Rather than perpetuating stereotypes, we should encourage all children to explore a variety of subjects and nurture their passions, regardless of whether they conform to traditional gender roles.'}, {'score': 0.9856484073171073, 'sentence': 'The key is to provide equal opportunities and support for everyone, regardless of their gender.'}]","Girls like biology, boys like physics? We all have some stereotypes about which subjects are more appealing to girls and boys. However, these assumptions are often based on outdated gender roles and do not reflect individuals' true interests and abilities. Girls can excel in physics, and boys can be passionate about biology. It's more about personal preferences than gender. Rather than perpetuating stereotypes, we should encourage all children to explore a variety of subjects and nurture their passions, regardless of whether they conform to traditional gender roles. The key is to provide equal opportunities and support for everyone, regardless of their gender.",,
0.9999992817320076,"[{'score': 0.4106752621803794, 'sentence': 'United Nations, July 6, Update -- As the mandate of the United Nations mission in Sudan is set to expire on July 10, the UN is engaged in intense negotiations.'}, {'score': 0.08457105713961899, 'sentence': 'The main focus is on whether to extend the mission or redefine its mandate to better address the escalating conflict in the region.'}, {'score': 0.0006359341775618033, 'sentence': 'Several member states believe that the UN presence in Sudan is crucial for maintaining stability and protecting civilians, while other nations insist that a stronger mandate is needed, including taking proactive measures to address potential threats.'}, {'score': 0.9477108083543458, 'sentence': ""A consensus has yet to be reached, and the decision is expected to have significant implications for Sudan's turbulent political situation.""}]","United Nations, July 6, Update -- As the mandate of the United Nations mission in Sudan is set to expire on July 10, the UN is engaged in intense negotiations. The main focus is on whether to extend the mission or redefine its mandate to better address the escalating conflict in the region. Several member states believe that the UN presence in Sudan is crucial for maintaining stability and protecting civilians, while other nations insist that a stronger mandate is needed, including taking proactive measures to address potential threats. A consensus has yet to be reached, and the decision is expected to have significant implications for Sudan's turbulent political situation.",,
0.9999993022257045,"[{'score': 0.6637296128961474, 'sentence': 'An 85-year-old man, Baburam Patil, was refused to pay his electricity bill for the third time at the local public utility office.'}, {'score': 0.5185592699013224, 'sentence': 'Despite his best efforts to pay the bill, the officials refused him, citing a technical issue with the system.'}, {'score': 7.814815171203193e-06, 'sentence': ""The octogenarian's repeated trips were in vain as the unresolved glitch in the system continued to prevent him from paying his bill.""}, {'score': 0.0164422218746616, 'sentence': 'Patil expressed disappointment at the poor service and called for immediate resolution of the issue.'}, {'score': 0.3106478179284907, 'sentence': 'The repeated frustration highlights the need for improved customer service, especially for the elderly, who may find it difficult to navigate bureaucratic red tape.'}]","An 85-year-old man, Baburam Patil, was refused to pay his electricity bill for the third time at the local public utility office. Despite his best efforts to pay the bill, the officials refused him, citing a technical issue with the system. The octogenarian's repeated trips were in vain as the unresolved glitch in the system continued to prevent him from paying his bill. Patil expressed disappointment at the poor service and called for immediate resolution of the issue. The repeated frustration highlights the need for improved customer service, especially for the elderly, who may find it difficult to navigate bureaucratic red tape.",,
0.9999992627303713,"[{'score': 0.9810783077165319, 'sentence': ""The 7th Naval Mobile Construction Battalion (NMCB) Seabees and members of the U.S. Army's 427th Support Battalion, Alpha Company, participated in a joint operation to repair and fortify several key infrastructure in the area.""}, {'score': 0.04980363254004694, 'sentence': 'They focused on essential facilities, including hospitals, schools, and transportation hubs, which were damaged in recent conflicts.'}, {'score': 7.748579555766355e-11, 'sentence': 'The Seabees and Alpha Company worked tirelessly, utilizing their respective expertise in engineering and construction to restore functionality and safety, demonstrating the power of interservice cooperation.'}, {'score': 0.006473458529506981, 'sentence': 'Their joint efforts not only greatly improved local conditions but also strengthened the bond between the two services.'}]","The 7th Naval Mobile Construction Battalion (NMCB) Seabees and members of the U.S. Army's 427th Support Battalion, Alpha Company, participated in a joint operation to repair and fortify several key infrastructure in the area. They focused on essential facilities, including hospitals, schools, and transportation hubs, which were damaged in recent conflicts. The Seabees and Alpha Company worked tirelessly, utilizing their respective expertise in engineering and construction to restore functionality and safety, demonstrating the power of interservice cooperation. Their joint efforts not only greatly improved local conditions but also strengthened the bond between the two services.",,
0.999999205481602,"[{'score': 1.5711145717745012e-09, 'sentence': 'Bob Cannard, at Green String Farms outside of Petaluma, California, was shoveling compost on a sunny Tuesday afternoon.'}, {'score': 0.0, 'sentence': 'The compost originated from food scraps in San Francisco.'}, {'score': 0.6457632971803157, 'sentence': 'He is passionate about sustainable farming and believes in cultivating the land that produces our food.'}, {'score': 0.9732013721315262, 'sentence': ""The compost is filled with nutrient-rich organic matter, which is key to enriching the farm's soil and increasing crop yields.""}, {'score': 0.03139962498039839, 'sentence': 'Although this approach is more labor-intensive, Cannard insists on using it, believing it is crucial for the health of our environment.'}, {'score': 7.310047013264764e-07, 'sentence': ""Green String Farms is a testament to Cannard's dedication to organic and sustainable farming practices.""}, {'score': 1.453075163793116e-05, 'sentence': 'Cannard is convinced that by doing so, he can better protect the environment and produce healthier produce.'}]","Bob Cannard, at Green String Farms outside of Petaluma, California, was shoveling compost on a sunny Tuesday afternoon. The compost originated from food scraps in San Francisco. He is passionate about sustainable farming and believes in cultivating the land that produces our food. The compost is filled with nutrient-rich organic matter, which is key to enriching the farm's soil and increasing crop yields. Although this approach is more labor-intensive, Cannard insists on using it, believing it is crucial for the health of our environment. Green String Farms is a testament to Cannard's dedication to organic and sustainable farming practices. Cannard is convinced that by doing so, he can better protect the environment and produce healthier produce.",,
0.999999168125431,"[{'score': 0.8226981443791042, 'sentence': 'Jürgen Klopp revealed he was thrilled to have ended Pep Guardiola\'s 22-game unbeaten run with Manchester City, exclaiming ""It feels amazing!""'}, {'score': 0.0, 'sentence': 'in a live broadcast.'}, {'score': 0.037377466944853, 'sentence': ""The Liverpool manager couldn't hide his excitement after the thrilling match as his team emerged victorious.""}, {'score': 0.9937934894328633, 'sentence': 'Klopp praised his team\'s hard work and resilience, saying ""We played with passion and determination, and I\'m extremely proud of my players.""'}, {'score': 8.835395837181181e-08, 'sentence': ""He further added that breaking Guardiola's unbeaten record wasn't the main objective, but the outcome was still satisfying.""}, {'score': 0.8960404866976768, 'sentence': 'Klopp finally expressed his hope that the win would provide a morale boost for the rest of the season.'}]","Jürgen Klopp revealed he was thrilled to have ended Pep Guardiola's 22-game unbeaten run with Manchester City, exclaiming ""It feels amazing!"" in a live broadcast. The Liverpool manager couldn't hide his excitement after the thrilling match as his team emerged victorious. Klopp praised his team's hard work and resilience, saying ""We played with passion and determination, and I'm extremely proud of my players."" He further added that breaking Guardiola's unbeaten record wasn't the main objective, but the outcome was still satisfying. Klopp finally expressed his hope that the win would provide a morale boost for the rest of the season.",,
0.9999992930639957,"[{'score': 5.6806337411785535e-11, 'sentence': 'Google has recently launched real estate features, including home services ads, and will roll out a mortgage comparison tool.'}, {'score': 0.9811961010487882, 'sentence': 'Google is expanding its influence in the real estate market, aiming to simplify the home buying process for consumers.'}, {'score': 0.5728242912893755, 'sentence': 'The mortgage comparison tool will allow potential buyers to compare different mortgage rates and terms from various lenders in one convenient location.'}, {'score': 0.16396429945916702, 'sentence': 'This could revolutionize the mortgage industry by providing more transparency and competition among lenders.'}, {'score': 0.0, 'sentence': 'The home services ads feature also aims to connect homeowners with trustworthy professionals for home improvement projects.'}, {'score': 0.8706011361531171, 'sentence': ""Google's entry into the real estate technology space demonstrates its commitment to diversifying its services.""}]","Google has recently launched real estate features, including home services ads, and will roll out a mortgage comparison tool. Google is expanding its influence in the real estate market, aiming to simplify the home buying process for consumers. The mortgage comparison tool will allow potential buyers to compare different mortgage rates and terms from various lenders in one convenient location. This could revolutionize the mortgage industry by providing more transparency and competition among lenders. The home services ads feature also aims to connect homeowners with trustworthy professionals for home improvement projects. Google's entry into the real estate technology space demonstrates its commitment to diversifying its services.",,
