score,sentence_scores,text,error,status_code
0.9999991435259239,"[{'score': 0.9905618158024707, 'sentence': 'She had grown up in a predominantly white and working-class housing development.'}, {'score': 0.9876100670104954, 'sentence': '""We were the only Asian family in our neighborhood,"" she recalled.'}, {'score': 0.4267386807396314, 'sentence': 'The feeling of isolation was overwhelming, but it also acted as a catalyst for her resilience.'}, {'score': 0.7762991643762109, 'sentence': 'From a very young age, she learned to navigate the intricate landscape of cultural diversity.'}, {'score': 0.0014563826622349119, 'sentence': 'Her experiences with racial disparity and social class division were formative, making her a staunch advocate for multiculturalism and social justice.'}, {'score': 0.9962156319892183, 'sentence': 'She was determined to make her mark, to challenge the norm, and open up a space for those who found themselves in similar situations.'}]","She had grown up in a predominantly white and working-class housing development. ""We were the only Asian family in our neighborhood,"" she recalled. The feeling of isolation was overwhelming, but it also acted as a catalyst for her resilience. From a very young age, she learned to navigate the intricate landscape of cultural diversity. Her experiences with racial disparity and social class division were formative, making her a staunch advocate for multiculturalism and social justice. She was determined to make her mark, to challenge the norm, and open up a space for those who found themselves in similar situations.",,
0.999999240430447,"[{'score': 1.7670309659933991e-12, 'sentence': 'Ben Finkelor, MBA 04, Executive Director of the Energy Efficiency Center (EEC), will present the GSM Business Leaders series speaker, Jane Thompson, a renowned ecologist and advocate for sustainable business practices.'}, {'score': 0.8743340756419774, 'sentence': 'Thompson, with over two decades of experience in the energy sector, will share her knowledge on integrating sustainability into business models.'}, {'score': 3.840647293307242e-06, 'sentence': 'She will analyze the challenges and opportunities of green businesses, offering a fresh perspective on reducing environmental footprints while maximizing profitability.'}, {'score': 2.664107933036952e-05, 'sentence': 'Finkelor looks forward to facilitating this enlightening conversation, hoping to inspire attendees to consider the role of sustainability in their own businesses.'}]","Ben Finkelor, MBA 04, Executive Director of the Energy Efficiency Center (EEC), will present the GSM Business Leaders series speaker, Jane Thompson, a renowned ecologist and advocate for sustainable business practices. Thompson, with over two decades of experience in the energy sector, will share her knowledge on integrating sustainability into business models. She will analyze the challenges and opportunities of green businesses, offering a fresh perspective on reducing environmental footprints while maximizing profitability. Finkelor looks forward to facilitating this enlightening conversation, hoping to inspire attendees to consider the role of sustainability in their own businesses.",,
0.9981016537345605,"[{'score': 0.9885872198859949, 'sentence': 'Former Representative Stephanie Herseth Sandlin (D-S.D.) is eager to start her practice on K Street and has not ruled out a possible return to politics in the future.'}, {'score': 0.28003110422025734, 'sentence': 'Sandlin, who has recently taken on a role at a prominent lobbying firm, believes her experience in agricultural politics and Native American affairs will be beneficial to her new role.'}, {'score': 0.6494170937968567, 'sentence': 'She plans to use her knowledge to influence policy decision-making, while also advocating for her clients.'}, {'score': 0.9081053912851117, 'sentence': 'Although she is focused on her current role, she admits that the dynamic nature of politics is appealing and may explore the possibility of running for office again in the future.'}]","Former Representative Stephanie Herseth Sandlin (D-S.D.) is eager to start her practice on K Street and has not ruled out a possible return to politics in the future. Sandlin, who has recently taken on a role at a prominent lobbying firm, believes her experience in agricultural politics and Native American affairs will be beneficial to her new role. She plans to use her knowledge to influence policy decision-making, while also advocating for her clients. Although she is focused on her current role, she admits that the dynamic nature of politics is appealing and may explore the possibility of running for office again in the future.",,
0.9999952391564028,"[{'score': 6.601837748809736e-06, 'sentence': 'She posted about Bozman on the Facebook group ""Out and About Troy, Illinois"" to see if anyone had seen him.'}, {'score': 0.0018223381056822197, 'sentence': 'The response was overwhelming.'}, {'score': 2.8185385158030485e-06, 'sentence': 'Residents, many of whom had never met Bozman, shared sightings and tips on his usual haunts.'}, {'score': 4.440892098500626e-16, 'sentence': 'Some even offered to join the search, eager to help bring the beloved local back home.'}, {'score': 0.998271620982133, 'sentence': 'There was really a sense of community as people came together to support each other.'}, {'score': 0.0058418740214941645, 'sentence': 'This served as a heartwarming reminder of the kindness and solidarity that exists within life in a small town like Troy.'}]","She posted about Bozman on the Facebook group ""Out and About Troy, Illinois"" to see if anyone had seen him. The response was overwhelming. Residents, many of whom had never met Bozman, shared sightings and tips on his usual haunts. Some even offered to join the search, eager to help bring the beloved local back home. There was really a sense of community as people came together to support each other. This served as a heartwarming reminder of the kindness and solidarity that exists within life in a small town like Troy.",,
0.9999986765866913,"[{'score': 0.9999198924993872, 'sentence': 'The former Chicago police officer Jason Van Dyke was sentenced on Friday to six years and nine months for the murder of 17-year-old Laquan McDonald, marking the end of a high-profile trial that highlighted issues of racial bias and police brutality.'}, {'score': 0.9895747032703801, 'sentence': 'Van Dyke, who was convicted of second-degree murder and 16 counts of aggravated battery, shot McDonald 16 times in October 2014.'}, {'score': 0.9996377293625424, 'sentence': 'The sentence has been met with mixed reactions, with some feeling it is too lenient while others see it as a step towards justice.'}, {'score': 0.9981454936096458, 'sentence': 'Despite the verdict, the case continues to fuel debates about policing and racial discrimination in the United States.'}]","The former Chicago police officer Jason Van Dyke was sentenced on Friday to six years and nine months for the murder of 17-year-old Laquan McDonald, marking the end of a high-profile trial that highlighted issues of racial bias and police brutality. Van Dyke, who was convicted of second-degree murder and 16 counts of aggravated battery, shot McDonald 16 times in October 2014. The sentence has been met with mixed reactions, with some feeling it is too lenient while others see it as a step towards justice. Despite the verdict, the case continues to fuel debates about policing and racial discrimination in the United States.",,
2.2428615070957392e-05,"[{'score': 7.354251208013807e-09, 'sentence': 'There is no stronger motivation to bury the hatchet than ratings and pending contract negotiations.'}, {'score': 8.547503596023631e-06, 'sentence': 'High above Midtown Manhattan, television executives gather in their glass towers, negotiating the future of their biggest stars.'}, {'score': 0.0003382456782081711, 'sentence': 'Tensions are high as they calculate the potential impact of each decision on viewer numbers and advertising revenue.'}, {'score': 0.9295813077739596, 'sentence': ""It's a ruthless game of chess, where personal differences must be set aside for the greater good of the network.""}, {'score': 0.4358815875556008, 'sentence': ""Amidst the skyscrapers and chaos, the old saying rings true: there's no business like show business.""}]","There is no stronger motivation to bury the hatchet than ratings and pending contract negotiations. High above Midtown Manhattan, television executives gather in their glass towers, negotiating the future of their biggest stars. Tensions are high as they calculate the potential impact of each decision on viewer numbers and advertising revenue. It's a ruthless game of chess, where personal differences must be set aside for the greater good of the network. Amidst the skyscrapers and chaos, the old saying rings true: there's no business like show business.",,
0.9999991330628873,"[{'score': 0.2533219917453031, 'sentence': 'There are many products out there that make it possible to create narrated content tours, but most of them lack the simplicity and user-friendly interface that beginners desire.'}, {'score': 2.320070802142027e-09, 'sentence': 'Many require a steep learning curve or technical expertise that can discourage novice users.'}, {'score': 0.07653430416954932, 'sentence': 'However, some innovative companies are breaking the trend, offering easy-to-use platforms with intuitive controls and straightforward instructions.'}, {'score': 0.42627004696540594, 'sentence': 'These platforms are designed for those who may not have a background in technology, but who still want to create attractive and high-quality narrated tours.'}, {'score': 0.919534988638974, 'sentence': 'They have managed to find a balance between advanced features and user-friendliness.'}]","There are many products out there that make it possible to create narrated content tours, but most of them lack the simplicity and user-friendly interface that beginners desire. Many require a steep learning curve or technical expertise that can discourage novice users. However, some innovative companies are breaking the trend, offering easy-to-use platforms with intuitive controls and straightforward instructions. These platforms are designed for those who may not have a background in technology, but who still want to create attractive and high-quality narrated tours. They have managed to find a balance between advanced features and user-friendliness.",,
0.999999266634543,"[{'score': 0.22052058545356645, 'sentence': ""According to the data provided in the Global Enabling Trade Report 2012 by the World Economic Forum, the country's macroeconomic fundamentals are solid and stable, indicating a healthy economic climate.""}, {'score': 0.0057367812529479645, 'sentence': ""The report highlights the country's competitive exchange rates, solid fiscal policies, and robust financial systems as key contributors to its economic strength.""}, {'score': 0.041751707056826515, 'sentence': ""It also praises the government's efforts to manage inflation and maintain a stable unemployment rate.""}, {'score': 0.8266009649689399, 'sentence': 'Despite global economic uncertainties, the data suggests that the country is well-positioned to weather potential economic storms thanks to its solid macroeconomic fundamentals.'}, {'score': 0.0008523538248537132, 'sentence': ""The World Economic Forum encourages other nations to learn from this country's strategies and policies.""}]","According to the data provided in the Global Enabling Trade Report 2012 by the World Economic Forum, the country's macroeconomic fundamentals are solid and stable, indicating a healthy economic climate. The report highlights the country's competitive exchange rates, solid fiscal policies, and robust financial systems as key contributors to its economic strength. It also praises the government's efforts to manage inflation and maintain a stable unemployment rate. Despite global economic uncertainties, the data suggests that the country is well-positioned to weather potential economic storms thanks to its solid macroeconomic fundamentals. The World Economic Forum encourages other nations to learn from this country's strategies and policies.",,
0.9999977382926601,"[{'score': 0.0, 'sentence': 'The girls like Biology, the boys like Physics!'}, {'score': 3.992142616482397e-09, 'sentence': 'We all have our stereotypes about which subjects attract more girls and boys.'}, {'score': 0.2244439937119198, 'sentence': 'But these assumptions are often based on outdated gender roles and do not reflect the true interests and abilities of people.'}, {'score': 0.0, 'sentence': 'Girls can excel in physics and boys can be passionate about biology.'}, {'score': 0.007009617770588061, 'sentence': ""It's more about personal preferences than gender.""}, {'score': 0.9918814909707391, 'sentence': 'Instead of perpetuating stereotypes, we should encourage all children to explore a variety of subjects and foster their passions, regardless of whether these passions align with traditional gender roles.'}, {'score': 0.9762738204422263, 'sentence': 'The key is to provide equal opportunities and support for all, regardless of their gender.'}]","The girls like Biology, the boys like Physics! We all have our stereotypes about which subjects attract more girls and boys. But these assumptions are often based on outdated gender roles and do not reflect the true interests and abilities of people. Girls can excel in physics and boys can be passionate about biology. It's more about personal preferences than gender. Instead of perpetuating stereotypes, we should encourage all children to explore a variety of subjects and foster their passions, regardless of whether these passions align with traditional gender roles. The key is to provide equal opportunities and support for all, regardless of their gender.",,
0.999999260570344,"[{'score': 0.7898935030915135, 'sentence': 'UNITED NATIONS, July 6, updated -- With the mandate of the UN Mission in Sudan set to expire on July 10, intense negotiations are underway at the United Nations.'}, {'score': 0.1778987221019026, 'sentence': 'The main concern is whether to extend the mission or redefine its mandate to better address the escalating conflict in the region.'}, {'score': 0.008096352830393005, 'sentence': 'Several member states argue that the UN presence in Sudan is essential to maintaining stability and protecting civilians, while others insist on a more robust mandate that includes proactive measures against potential threats.'}, {'score': 0.9826570824117654, 'sentence': ""A consensus has not yet been reached, and the decision is expected to have a significant impact on Sudan's volatile political climate.""}]","UNITED NATIONS, July 6, updated -- With the mandate of the UN Mission in Sudan set to expire on July 10, intense negotiations are underway at the United Nations. The main concern is whether to extend the mission or redefine its mandate to better address the escalating conflict in the region. Several member states argue that the UN presence in Sudan is essential to maintaining stability and protecting civilians, while others insist on a more robust mandate that includes proactive measures against potential threats. A consensus has not yet been reached, and the decision is expected to have a significant impact on Sudan's volatile political climate.",,
0.9999993043219232,"[{'score': 0.9534621832801352, 'sentence': 'An elderly citizen, 85-year-old Baburam Patil, was turned away for the third time when he attempted to pay his electricity bill at a local public service office.'}, {'score': 1.5651310103503846e-07, 'sentence': 'Despite his sincere efforts to pay his dues, officials cited technical issues with their system.'}, {'score': 9.150209367980722e-09, 'sentence': ""The octogenarian's multiple trips were in vain, as the unresolved problems continued to prevent him from settling his bill.""}, {'score': 0.0007558434384355994, 'sentence': 'Frustrated, Patil expressed his disappointment with the poor service and demanded immediate resolution.'}, {'score': 0.0639598388028716, 'sentence': 'The repeated setbacks highlighted the need for better customer service, especially for the elderly, who may find it difficult to navigate bureaucracy.'}]","An elderly citizen, 85-year-old Baburam Patil, was turned away for the third time when he attempted to pay his electricity bill at a local public service office. Despite his sincere efforts to pay his dues, officials cited technical issues with their system. The octogenarian's multiple trips were in vain, as the unresolved problems continued to prevent him from settling his bill. Frustrated, Patil expressed his disappointment with the poor service and demanded immediate resolution. The repeated setbacks highlighted the need for better customer service, especially for the elderly, who may find it difficult to navigate bureaucracy.",,
0.999999282445725,"[{'score': 0.16982187104468005, 'sentence': ""The Seabees of Naval Mobile Construction Battalion (NMCB) 7 and members of U.S. Army's Alpha Company, 427th Brigade Support Battalion, took part in a joint operation to repair and fortify several key infrastructure in the region.""}, {'score': 0.04980363254004694, 'sentence': 'They focused on essential facilities, including hospitals, schools, and transportation hubs, which were damaged in recent conflicts.'}, {'score': 1.2822509194987397e-05, 'sentence': 'Utilizing their respective expertise in engineering and construction, the Seabees and Alpha Company of the Army worked tirelessly to restore functionality and safety, demonstrating the power of interservice cooperation.'}, {'score': 0.012197395896814789, 'sentence': 'Their joint efforts not only significantly improved local conditions but also strengthened the bonds between the two military branches.'}]","The Seabees of Naval Mobile Construction Battalion (NMCB) 7 and members of U.S. Army's Alpha Company, 427th Brigade Support Battalion, took part in a joint operation to repair and fortify several key infrastructure in the region. They focused on essential facilities, including hospitals, schools, and transportation hubs, which were damaged in recent conflicts. Utilizing their respective expertise in engineering and construction, the Seabees and Alpha Company of the Army worked tirelessly to restore functionality and safety, demonstrating the power of interservice cooperation. Their joint efforts not only significantly improved local conditions but also strengthened the bonds between the two military branches.",,
0.9999556108541826,"[{'score': 9.719358651238963e-11, 'sentence': ""Bob Cannard loads compost that originally came from San Francisco's food scraps at Green String Farms, outside of Petaluma, California, on a sunny Tuesday afternoon.""}, {'score': 0.9868584730788216, 'sentence': 'He is passionate about sustainable farming and believes in taking care of the land that produces our food.'}, {'score': 0.08077051136120306, 'sentence': 'The compost, full of nutrient-rich organic matter, is key to enriching the soil of his farm and increasing crop productivity.'}, {'score': 3.3306690738754696e-14, 'sentence': 'Cannard insisted on this approach, despite it being more labor-intensive.'}, {'score': 0.8990125943730636, 'sentence': 'He believes it is crucial for the health of our environment.'}, {'score': 6.777550515257857e-07, 'sentence': ""Green String Farms serves as a testament to Cannard's commitment to organic and sustainable farming practices.""}]","Bob Cannard loads compost that originally came from San Francisco's food scraps at Green String Farms, outside of Petaluma, California, on a sunny Tuesday afternoon. He is passionate about sustainable farming and believes in taking care of the land that produces our food. The compost, full of nutrient-rich organic matter, is key to enriching the soil of his farm and increasing crop productivity. Cannard insisted on this approach, despite it being more labor-intensive. He believes it is crucial for the health of our environment. Green String Farms serves as a testament to Cannard's commitment to organic and sustainable farming practices.",,
0.9999992273929085,"[{'score': 0.0007626968257075095, 'sentence': 'JURGEN KLOPP has revealed his delight at ending Pep Guardiola\'s 22-match unbeaten run with Manchester City, exclaiming live on air: ""It\'s incredible!"".'}, {'score': 0.06697018689520817, 'sentence': ""The Liverpool manager couldn't hide his emotion after the thrilling match, in which his team emerged victorious.""}, {'score': 0.9214619672049155, 'sentence': 'Klopp praised his team\'s hard work and resilience, stating: ""We played with passion and determination, I\'m extremely proud of my boys"".'}, {'score': 9.037779029830162e-06, 'sentence': ""He also added that breaking Guardiola's unbeaten streak was not the main goal, but a satisfying result nonetheless.""}, {'score': 0.9697661813640552, 'sentence': 'Klopp concluded by expressing his hope that this victory would provide a morale boost for the rest of the season.'}]","JURGEN KLOPP has revealed his delight at ending Pep Guardiola's 22-match unbeaten run with Manchester City, exclaiming live on air: ""It's incredible!"". The Liverpool manager couldn't hide his emotion after the thrilling match, in which his team emerged victorious. Klopp praised his team's hard work and resilience, stating: ""We played with passion and determination, I'm extremely proud of my boys"". He also added that breaking Guardiola's unbeaten streak was not the main goal, but a satisfying result nonetheless. Klopp concluded by expressing his hope that this victory would provide a morale boost for the rest of the season.",,
0.9999992538797406,"[{'score': 0.0, 'sentence': 'Google recently launched real estate features including home services advertising and will soon introduce a mortgage comparison tool.'}, {'score': 0.9954246179337383, 'sentence': 'Google is expanding its reach in the real estate market, with the goal of streamlining the home buying process for consumers.'}, {'score': 0.854697370628583, 'sentence': 'The mortgage comparison tool will allow potential buyers to compare different mortgage rates and terms from various lenders, all in one convenient place.'}, {'score': 0.345902764060358, 'sentence': 'This could potentially revolutionize the mortgage industry by providing more transparency and competition among lenders.'}, {'score': 1.9984014443252818e-15, 'sentence': 'The home services advertising feature also aims to connect homeowners with trusted professionals for home improvement projects.'}, {'score': 0.5550054242540918, 'sentence': ""Google's foray into real estate technology demonstrates its commitment to diversifying its services.""}]","Google recently launched real estate features including home services advertising and will soon introduce a mortgage comparison tool. Google is expanding its reach in the real estate market, with the goal of streamlining the home buying process for consumers. The mortgage comparison tool will allow potential buyers to compare different mortgage rates and terms from various lenders, all in one convenient place. This could potentially revolutionize the mortgage industry by providing more transparency and competition among lenders. The home services advertising feature also aims to connect homeowners with trusted professionals for home improvement projects. Google's foray into real estate technology demonstrates its commitment to diversifying its services.",,
