score,sentence_scores,text,error
0.9999900185957193,"[{'score': 0.9978964038465041, 'sentence': 'She grew up in a predominantly white working-class community.'}, {'score': 0.9633631809088272, 'sentence': '""We were the only Asian family in the community,"" she recalled.'}, {'score': 1.3911539076261192e-07, 'sentence': 'The feeling of loneliness was unbearable, but it also became her driving force for resilience.'}, {'score': 0.9909382597152739, 'sentence': 'From a young age, she learned how to navigate the complexities of cultural diversity.'}, {'score': 0.8522072669582333, 'sentence': 'Her experiences with racial differences and social class divisions had a profound impact on her, shaping her into a strong advocate for multiculturalism and social justice.'}, {'score': 0.993762888758202, 'sentence': 'She was determined to make her mark, challenge the status quo, and create space for people in similar situations.'}]","She grew up in a predominantly white working-class community. ""We were the only Asian family in the community,"" she recalled. The feeling of loneliness was unbearable, but it also became her driving force for resilience. From a young age, she learned how to navigate the complexities of cultural diversity. Her experiences with racial differences and social class divisions had a profound impact on her, shaping her into a strong advocate for multiculturalism and social justice. She was determined to make her mark, challenge the status quo, and create space for people in similar situations.",
0.9999992622433828,"[{'score': 5.389043034043084e-08, 'sentence': ""Ben Finkel (MBA '04), Executive Director of the Energy Efficiency Center (EEC), will introduce the GSM Business Leaders Series guest, renowned environmentalist and advocate for sustainable business practices, Jane Thompson.""}, {'score': 0.5326471102630723, 'sentence': 'With over two decades of experience in the energy industry, Thompson will share insights on how to integrate sustainability into business models.'}, {'score': 0.9400686015514301, 'sentence': 'She will discuss the challenges and opportunities of green business, offering a fresh perspective on how to maximize profits while minimizing environmental impact.'}, {'score': 8.047138874966997e-05, 'sentence': 'Finkel looks forward to facilitating this inspiring conversation, hoping to inspire attendees to think about the role of sustainability in their own endeavors.'}]","Ben Finkel (MBA '04), Executive Director of the Energy Efficiency Center (EEC), will introduce the GSM Business Leaders Series guest, renowned environmentalist and advocate for sustainable business practices, Jane Thompson. With over two decades of experience in the energy industry, Thompson will share insights on how to integrate sustainability into business models. She will discuss the challenges and opportunities of green business, offering a fresh perspective on how to maximize profits while minimizing environmental impact. Finkel looks forward to facilitating this inspiring conversation, hoping to inspire attendees to think about the role of sustainability in their own endeavors.",
0.9889546096646767,"[{'score': 0.9785517929716301, 'sentence': 'Former South Dakota Representative Stephanie Herseth Sandlin, a Democrat from South Dakota, is eager to begin her K Street practice and has not ruled out the possibility of running for public office again in the future.'}, {'score': 0.7727573268551795, 'sentence': 'Sandlin recently took on a new role at a prominent lobbying firm, where she believes her expertise in agricultural policy and Native American affairs will be a major asset.'}, {'score': 0.007686898357360805, 'sentence': 'She plans to use her knowledge to influence policy decisions while advocating for her clients.'}, {'score': 0.6989300232150659, 'sentence': 'Although she is focused on her current endeavors, she acknowledges the dynamic nature of politics is appealing and may explore the possibility of running for public office again in the future.'}]","Former South Dakota Representative Stephanie Herseth Sandlin, a Democrat from South Dakota, is eager to begin her K Street practice and has not ruled out the possibility of running for public office again in the future. Sandlin recently took on a new role at a prominent lobbying firm, where she believes her expertise in agricultural policy and Native American affairs will be a major asset. She plans to use her knowledge to influence policy decisions while advocating for her clients. Although she is focused on her current endeavors, she acknowledges the dynamic nature of politics is appealing and may explore the possibility of running for public office again in the future.",
0.9999983007021148,"[{'score': 0.4101165883355903, 'sentence': 'She posted a message in the ""Inside and Outside of Troy, Illinois"" Facebook group asking if anyone had seen Bozeman, and the response was overwhelming.'}, {'score': 0.0018490666064985284, 'sentence': 'Many residents, some of whom had never even met Bozeman before, shared their sightings and tips on where he was often spotted.'}, {'score': 1.1416996237301191e-09, 'sentence': 'Some even offered to join the search party, eager to help the beloved local get back home.'}, {'score': 0.0036671251887383516, 'sentence': 'The community came together, showing a gesture of support with a warm and friendly atmosphere that was heartwarming to see.'}, {'score': 0.9147904796512285, 'sentence': 'It was a touching reminder of the kindness and unity that exists in the small town of Troy.'}]","She posted a message in the ""Inside and Outside of Troy, Illinois"" Facebook group asking if anyone had seen Bozeman, and the response was overwhelming. Many residents, some of whom had never even met Bozeman before, shared their sightings and tips on where he was often spotted. Some even offered to join the search party, eager to help the beloved local get back home. The community came together, showing a gesture of support with a warm and friendly atmosphere that was heartwarming to see. It was a touching reminder of the kindness and unity that exists in the small town of Troy.",
0.9999991962667114,"[{'score': 0.9999565497051133, 'sentence': 'Former Chicago police officer Jason Van Dyke was sentenced to six years and nine months in prison on Friday for the 2014 shooting of 17-year-old Laquan McDonald, marking the end of a highly publicized trial that highlighted issues of racial bias and police violence.'}, {'score': 0.996761884294198, 'sentence': 'Van Dyke was convicted of second-degree murder and 16 counts of aggravated battery for shooting McDonald 16 times in October 2014.'}, {'score': 0.9997538140996369, 'sentence': 'The reaction to the sentence has been mixed, with some feeling it is too lenient and others seeing it as a step towards justice.'}, {'score': 0.9633002867164968, 'sentence': 'Despite the sentencing, the case continues to spark debate in the US about police conduct and racial discrimination.'}]","Former Chicago police officer Jason Van Dyke was sentenced to six years and nine months in prison on Friday for the 2014 shooting of 17-year-old Laquan McDonald, marking the end of a highly publicized trial that highlighted issues of racial bias and police violence. Van Dyke was convicted of second-degree murder and 16 counts of aggravated battery for shooting McDonald 16 times in October 2014. The reaction to the sentence has been mixed, with some feeling it is too lenient and others seeing it as a step towards justice. Despite the sentencing, the case continues to spark debate in the US about police conduct and racial discrimination.",
0.9999992776413236,"[{'score': 0.0, 'sentence': 'Nothing motivates people to put aside their differences like ratings and upcoming contract negotiations.'}, {'score': 0.16340893326589778, 'sentence': 'In the glass towers of Midtown Manhattan, television executives gather to discuss the future of their biggest stars.'}, {'score': 4.27430684740715e-05, 'sentence': 'As they calculate the potential impact of each decision on ratings and advertising revenue, the tense atmosphere is palpable.'}, {'score': 0.9660653523398331, 'sentence': ""It's a ruthless game of chess, where everyone must put aside personal differences for the greater good of the network.""}, {'score': 0.5864671107781292, 'sentence': 'Amidst the skyscrapers and chaos, an old adage still holds true - nothing is more captivating than the entertainment industry.'}]","Nothing motivates people to put aside their differences like ratings and upcoming contract negotiations. In the glass towers of Midtown Manhattan, television executives gather to discuss the future of their biggest stars. As they calculate the potential impact of each decision on ratings and advertising revenue, the tense atmosphere is palpable. It's a ruthless game of chess, where everyone must put aside personal differences for the greater good of the network. Amidst the skyscrapers and chaos, an old adage still holds true - nothing is more captivating than the entertainment industry.",
0.9999992890955942,"[{'score': 0.13561876370668902, 'sentence': ""According to the data provided by the World Economic Forum's 2012 Global Enabling Trade Report, the country has a solid and stable macroeconomic foundation, indicating a healthy economic environment.""}, {'score': 0.021478050993033238, 'sentence': ""The report highlights that the country's competitive exchange rate, sound fiscal policy, and sound financial system are key factors behind its economic strength.""}, {'score': 0.24613586136366838, 'sentence': ""The report also praises the government's efforts in managing inflation and maintaining a stable unemployment rate.""}, {'score': 0.9669109095236204, 'sentence': 'Despite the uncertainty in the global economy, the data shows that the country is better able to withstand potential economic storms due to its solid macroeconomic foundation.'}, {'score': 0.029042096205366796, 'sentence': ""The World Economic Forum encourages other countries to learn from the country's strategies and policies.""}]","According to the data provided by the World Economic Forum's 2012 Global Enabling Trade Report, the country has a solid and stable macroeconomic foundation, indicating a healthy economic environment. The report highlights that the country's competitive exchange rate, sound fiscal policy, and sound financial system are key factors behind its economic strength. The report also praises the government's efforts in managing inflation and maintaining a stable unemployment rate. Despite the uncertainty in the global economy, the data shows that the country is better able to withstand potential economic storms due to its solid macroeconomic foundation. The World Economic Forum encourages other countries to learn from the country's strategies and policies.",
0.9999990873947935,"[{'score': 0.0, 'sentence': 'Girls like biology, boys like physics?'}, {'score': 0.004304392021677983, 'sentence': 'We all have some stereotypes about which subjects are more attractive to girls and boys.'}, {'score': 0.9229470456539192, 'sentence': ""However, these assumptions are often based on outdated gender roles and do not reflect individuals' true interests and abilities.""}, {'score': 7.988098870148619e-07, 'sentence': 'Girls can also excel in physics, and boys can be passionate about biology.'}, {'score': 0.004057693402915508, 'sentence': ""It's more about personal preferences rather than gender issues.""}, {'score': 0.05435895822025927, 'sentence': ""We shouldn't perpetuate stereotypes, but rather encourage all children to explore various subjects, develop their passions, regardless of whether they fit into traditional gender roles.""}, {'score': 0.9856484073171073, 'sentence': 'The key is to provide equal opportunities and support for everyone, regardless of their gender.'}]","Girls like biology, boys like physics? We all have some stereotypes about which subjects are more attractive to girls and boys. However, these assumptions are often based on outdated gender roles and do not reflect individuals' true interests and abilities. Girls can also excel in physics, and boys can be passionate about biology. It's more about personal preferences rather than gender issues. We shouldn't perpetuate stereotypes, but rather encourage all children to explore various subjects, develop their passions, regardless of whether they fit into traditional gender roles. The key is to provide equal opportunities and support for everyone, regardless of their gender.",
0.9999991376451269,"[{'score': 0.0012663262041396894, 'sentence': 'The United Nations, updated on July 6 -- As the United Nations mission in Sudan is set to expire on July 10, the UN is engaged in intense negotiations.'}, {'score': 0.30639731929932323, 'sentence': ""The main focus is on whether to extend the mission's mandate or redefine its mandate to better address the escalating conflict in the region.""}, {'score': 0.024412458031705775, 'sentence': ""Several member states believe that the UN's presence in Sudan is crucial for maintaining stability and protecting civilians, while other countries insist that a more robust mission is needed, including taking proactive measures to address potential threats.""}, {'score': 0.02668284269098864, 'sentence': ""With no consensus yet reached, this decision is expected to have a significant impact on Sudan's turbulent political situation.""}]","The United Nations, updated on July 6 -- As the United Nations mission in Sudan is set to expire on July 10, the UN is engaged in intense negotiations. The main focus is on whether to extend the mission's mandate or redefine its mandate to better address the escalating conflict in the region. Several member states believe that the UN's presence in Sudan is crucial for maintaining stability and protecting civilians, while other countries insist that a more robust mission is needed, including taking proactive measures to address potential threats. With no consensus yet reached, this decision is expected to have a significant impact on Sudan's turbulent political situation.",
0.9999988848243192,"[{'score': 0.8678768788004498, 'sentence': '85-year-old Baburam Patil was turned away for the third time by the local utility office when he attempted to pay his electricity bill.'}, {'score': 0.2267038763182745, 'sentence': 'Despite his best efforts to settle the bill, the officials refused him, citing a technical glitch in the system.'}, {'score': 3.6925206606475136e-05, 'sentence': ""The octogenarian's repeated visits yielded no results as the unresolved glitch in the system continued to prevent him from paying his electricity bill.""}, {'score': 0.004169295968820541, 'sentence': 'Patil expressed disappointment at the poor service and demanded immediate resolution of the issue.'}, {'score': 0.00010246367592392502, 'sentence': 'The repeated frustration highlights the need for improved customer service, especially for the elderly who may struggle with bureaucratic red tape.'}]","85-year-old Baburam Patil was turned away for the third time by the local utility office when he attempted to pay his electricity bill. Despite his best efforts to settle the bill, the officials refused him, citing a technical glitch in the system. The octogenarian's repeated visits yielded no results as the unresolved glitch in the system continued to prevent him from paying his electricity bill. Patil expressed disappointment at the poor service and demanded immediate resolution of the issue. The repeated frustration highlights the need for improved customer service, especially for the elderly who may struggle with bureaucratic red tape.",
0.9999991915510199,"[{'score': 0.711491595743408, 'sentence': ""Members of Naval Mobile Construction Battalion (NMCB) 7's Sea Dragon detachment and U.S. Army's 427th Support Battalion, Alpha Company, participated in a joint operation to repair and fortify several key infrastructure in the area.""}, {'score': 0.025099284216841156, 'sentence': 'The key facilities, which included hospitals, schools, and transportation hubs, were damaged in recent conflicts.'}, {'score': 2.886579864025407e-14, 'sentence': 'The Sea Dragon detachment and Alpha Company worked tirelessly, utilizing their expertise in engineering and construction to restore functionality and safety, exemplifying the power of interservice cooperation.'}, {'score': 0.010979276771734159, 'sentence': 'Their joint efforts greatly improved the local situation and strengthened the bond between the two forces.'}]","Members of Naval Mobile Construction Battalion (NMCB) 7's Sea Dragon detachment and U.S. Army's 427th Support Battalion, Alpha Company, participated in a joint operation to repair and fortify several key infrastructure in the area. The key facilities, which included hospitals, schools, and transportation hubs, were damaged in recent conflicts. The Sea Dragon detachment and Alpha Company worked tirelessly, utilizing their expertise in engineering and construction to restore functionality and safety, exemplifying the power of interservice cooperation. Their joint efforts greatly improved the local situation and strengthened the bond between the two forces.",
0.9999989497685148,"[{'score': 1.0918537540760553e-06, 'sentence': 'Bob Cannard was shoveling compost at Green String Farms, outside of Petaluma, California, on a sunny Tuesday afternoon.'}, {'score': 0.0, 'sentence': 'The compost came from food scraps in San Francisco.'}, {'score': 0.25347444944649267, 'sentence': 'He is passionate about sustainable farming and believes in cultivating the land to produce food.'}, {'score': 0.961449381143865, 'sentence': ""The compost is full of nutrient-rich organic matter, which is crucial for enriching the farm's soil and increasing crop yields.""}, {'score': 0.0016499558120904867, 'sentence': 'Although this approach requires more labor, Cannard insists on using it, believing it is essential for the health of the environment.'}, {'score': 1.110703413509384e-05, 'sentence': ""Green String Farms is a testament to Cannard's commitment to organic and sustainable farming practices.""}, {'score': 9.153684533380613e-05, 'sentence': 'Cannard is convinced that by doing so, he can better protect the environment and produce healthier crops.'}]","Bob Cannard was shoveling compost at Green String Farms, outside of Petaluma, California, on a sunny Tuesday afternoon. The compost came from food scraps in San Francisco. He is passionate about sustainable farming and believes in cultivating the land to produce food. The compost is full of nutrient-rich organic matter, which is crucial for enriching the farm's soil and increasing crop yields. Although this approach requires more labor, Cannard insists on using it, believing it is essential for the health of the environment. Green String Farms is a testament to Cannard's commitment to organic and sustainable farming practices. Cannard is convinced that by doing so, he can better protect the environment and produce healthier crops.",
0.9999991733768966,"[{'score': 0.6339703384641189, 'sentence': 'Jürgen Klopp revealed he was thrilled to have ended Pep Guardiola\'s Manchester City\'s 22-match unbeaten run, exclaiming ""it feels amazing!""'}, {'score': 0.0, 'sentence': 'in a live broadcast.'}, {'score': 0.7126465825945857, 'sentence': ""The Liverpool manager couldn't hide his excitement after the match as his team emerged victorious.""}, {'score': 0.992420266241127, 'sentence': 'Klopp praised his team\'s hard work and resilience, saying ""we played with passion and determination, and I\'m incredibly proud of my players.""'}, {'score': 8.283634556072172e-09, 'sentence': ""He further stated that breaking Guardiola's unbeaten record was not the primary goal, but the final result was still satisfying.""}, {'score': 0.4212035009269791, 'sentence': 'Klopp ultimately expressed his hope that the win would provide a morale boost for the remainder of the season.'}]","Jürgen Klopp revealed he was thrilled to have ended Pep Guardiola's Manchester City's 22-match unbeaten run, exclaiming ""it feels amazing!"" in a live broadcast. The Liverpool manager couldn't hide his excitement after the match as his team emerged victorious. Klopp praised his team's hard work and resilience, saying ""we played with passion and determination, and I'm incredibly proud of my players."" He further stated that breaking Guardiola's unbeaten record was not the primary goal, but the final result was still satisfying. Klopp ultimately expressed his hope that the win would provide a morale boost for the remainder of the season.",
0.999999287443157,"[{'score': 5.6806337411785535e-11, 'sentence': 'Google has recently launched real estate features, including home services ads, and will roll out a mortgage comparison tool.'}, {'score': 0.9871369182869884, 'sentence': 'Google is expanding its influence in the real estate market, aiming to simplify the process for consumers to buy a house.'}, {'score': 0.5728242912893755, 'sentence': 'The mortgage comparison tool will allow potential buyers to compare different mortgage rates and terms from various lenders in one convenient location.'}, {'score': 0.049011480407471275, 'sentence': 'This could revolutionize the mortgage industry by providing more transparency and competition for lenders.'}, {'score': 0.0, 'sentence': 'The home services ads feature also aims to connect homeowners with reliable professionals for home improvement projects.'}, {'score': 0.9106943521337258, 'sentence': ""Google's entry into the real estate tech space demonstrates its commitment to diversifying its services.""}]","Google has recently launched real estate features, including home services ads, and will roll out a mortgage comparison tool. Google is expanding its influence in the real estate market, aiming to simplify the process for consumers to buy a house. The mortgage comparison tool will allow potential buyers to compare different mortgage rates and terms from various lenders in one convenient location. This could revolutionize the mortgage industry by providing more transparency and competition for lenders. The home services ads feature also aims to connect homeowners with reliable professionals for home improvement projects. Google's entry into the real estate tech space demonstrates its commitment to diversifying its services.",
0.9999937044866699,"[{'score': 0.9858897237045748, 'sentence': 'A church in Shenandoah, Schuylkill County, Pennsylvania, is planning a ceremony to commemorate Jesuit priest Father Walter Ciszek, who was born and raised in Shenandoah.'}, {'score': 0.36161393553940724, 'sentence': 'Father Ciszek was wrongly accused by the Soviet Union of being a Vatican spy during the Cold War and was imprisoned for 23 years.'}, {'score': 0.01424607779724385, 'sentence': 'The church plans to hold a memorial Mass, including a special Mass, community prayers, and lectures about his life and contributions, to honor his courage and unwavering faith.'}, {'score': 0.7566342524578735, 'sentence': 'The congregation is eagerly anticipating the event, as it provides an opportunity to commemorate and celebrate the life of a true local hero.'}]","A church in Shenandoah, Schuylkill County, Pennsylvania, is planning a ceremony to commemorate Jesuit priest Father Walter Ciszek, who was born and raised in Shenandoah. Father Ciszek was wrongly accused by the Soviet Union of being a Vatican spy during the Cold War and was imprisoned for 23 years. The church plans to hold a memorial Mass, including a special Mass, community prayers, and lectures about his life and contributions, to honor his courage and unwavering faith. The congregation is eagerly anticipating the event, as it provides an opportunity to commemorate and celebrate the life of a true local hero.",
