score,sentence_scores,text,error
7.188681400149832e-07,"[{'score': 0.09385417822121833, 'sentence': 'VOLGOGRAD, Russia (Reuters) - Iceland will try not to be undone by the sweltering heat of Volgograd on Friday when they face Nigeria in only their second World Cup match, after impressively holding two-time champions Argentina to a draw.'}, {'score': 0.9910120657097384, 'sentence': 'Making their World Cup debut, Iceland are dreaming of advancing to the knockout stage and writing a new chapter in one of the greatest stories in international football in recent years.'}, {'score': 0.7852878384368931, 'sentence': ""Standing in their way, however, is not only a Nigerian team desperate for a win after losing 0-2 to Croatia in their first match, but also the challenge of the southern Russian city's hot weather.""}]","VOLGOGRAD, Russia (Reuters) - Iceland will try not to be undone by the sweltering heat of Volgograd on Friday when they face Nigeria in only their second World Cup match, after impressively holding two-time champions Argentina to a draw. Making their World Cup debut, Iceland are dreaming of advancing to the knockout stage and writing a new chapter in one of the greatest stories in international football in recent years. Standing in their way, however, is not only a Nigerian team desperate for a win after losing 0-2 to Croatia in their first match, but also the challenge of the southern Russian city's hot weather.",
0.9999874894606171,"[{'score': 0.1498236577083265, 'sentence': 'A pair of thieves in Greater Vancouver have been arrested and charged for allegedly engaging in long-term mail and identity theft.'}, {'score': 0.8921048642938135, 'sentence': 'According to a press release issued by the Courtenay RCMP on November 11, the Courtenay RCMP and Canada Post investigators worked together to investigate the thefts, and identified and arrested the main suspects, obtaining a large amount of evidence through search warrants.'}, {'score': 0.6395839451892603, 'sentence': 'Heine Hut, a 49-year-old Surrey man who is known to police, faces six charges, including mail theft, unauthorized use of a mail key, possession of stolen mail and stolen credit cards.'}]","A pair of thieves in Greater Vancouver have been arrested and charged for allegedly engaging in long-term mail and identity theft. According to a press release issued by the Courtenay RCMP on November 11, the Courtenay RCMP and Canada Post investigators worked together to investigate the thefts, and identified and arrested the main suspects, obtaining a large amount of evidence through search warrants. Heine Hut, a 49-year-old Surrey man who is known to police, faces six charges, including mail theft, unauthorized use of a mail key, possession of stolen mail and stolen credit cards.",
0.9999951217463683,"[{'score': 0.10026724672460685, 'sentence': ""We first looked at which major brands had the most expensive maintenance costs over the first 10 years of a car's life.""}, {'score': 1.3322676295501878e-14, 'sentence': 'We grouped all models by brand and all years to calculate the average cost per brand.'}, {'score': 0.015210176033008671, 'sentence': 'To estimate the annual maintenance cost, we found the cost of maintenance for every other oil change (because oil changes are typically done every six months).'}, {'score': 0.0023463448219196437, 'sentence': ""The German imports led the list by a fairly large margin, which isn't too surprising.""}, {'score': 0.9916136283827293, 'sentence': 'Toyota and its two brands, Lexus and Scion, were one of the cheapest brands, saving owners at least $10,000 in maintenance costs over 10 years compared to BMW.'}]","We first looked at which major brands had the most expensive maintenance costs over the first 10 years of a car's life. We grouped all models by brand and all years to calculate the average cost per brand. To estimate the annual maintenance cost, we found the cost of maintenance for every other oil change (because oil changes are typically done every six months). The German imports led the list by a fairly large margin, which isn't too surprising. Toyota and its two brands, Lexus and Scion, were one of the cheapest brands, saving owners at least $10,000 in maintenance costs over 10 years compared to BMW.",
0.999998704014735,"[{'score': 0.9691292969500852, 'sentence': 'Aurora, Illinois - A suburban teenage boy has died after a tragic accident in a high school parking lot.'}, {'score': 0.9958500255802267, 'sentence': 'Authorities said 17-year-old Stephen Woodcock of St. Charles died Monday morning, May 16, 2016, from a head injury he suffered Friday afternoon in the parking lot of Marmion Academy.'}, {'score': 0.9989041842482059, 'sentence': 'According to police, the teen was riding on the passenger-side running board of an SUV when he lost his grip and fell backward, striking his head on the pavement, WGN reported.'}, {'score': 2.8887974901081748e-08, 'sentence': 'Police said Woodcock suffered head and other injuries.'}, {'score': 0.9999254359144779, 'sentence': 'He was treated by paramedics at the scene and then airlifted to a hospital.'}]","Aurora, Illinois - A suburban teenage boy has died after a tragic accident in a high school parking lot. Authorities said 17-year-old Stephen Woodcock of St. Charles died Monday morning, May 16, 2016, from a head injury he suffered Friday afternoon in the parking lot of Marmion Academy. According to police, the teen was riding on the passenger-side running board of an SUV when he lost his grip and fell backward, striking his head on the pavement, WGN reported. Police said Woodcock suffered head and other injuries. He was treated by paramedics at the scene and then airlifted to a hospital.",
2.1529376954543267e-06,"[{'score': 0.45991790702115687, 'sentence': ""Finals week is here and we've got you covered.""}, {'score': 9.306406223430486e-08, 'sentence': 'Thursday, December 6 at 3 pm: Join us in Snell Hall for a Zooniverse event - count penguins and more.'}, {'score': 7.628858456065757e-08, 'sentence': 'Throughout the finals period, keep an eye out for giveaways, free coffee study breaks, and positive vibes from library staff.'}, {'score': 0.00031768803989085104, 'sentence': 'We love that you love studying in Snell, but we also get that sometimes you need more space.'}, {'score': 8.87398708959708e-08, 'sentence': 'So, our friends at the Curry Student Center have reserved some rooms for you to study for finals.'}, {'score': 0.523255722728025, 'sentence': 'Rooms 333, 334, 335, 336, and 342 will be open for quiet study from 7:30 am to 2 am.'}]","Finals week is here and we've got you covered. Thursday, December 6 at 3 pm: Join us in Snell Hall for a Zooniverse event - count penguins and more. Throughout the finals period, keep an eye out for giveaways, free coffee study breaks, and positive vibes from library staff. We love that you love studying in Snell, but we also get that sometimes you need more space. So, our friends at the Curry Student Center have reserved some rooms for you to study for finals. Rooms 333, 334, 335, 336, and 342 will be open for quiet study from 7:30 am to 2 am.",
7.788727923141447e-05,"[{'score': 0.0004184048109699967, 'sentence': 'The district representatives of the Fiji Council of Social Services (FCOSS) yesterday approved the Fiji Civil Society Organisations (CSO) Accountability Framework in Lautoka, which is expected to be implemented in January 2019.'}, {'score': 0.9999962733607158, 'sentence': 'The Chief Executive Officer of FCOSS, Vani Catanasiga, said that almost 50 representatives from the District Council of Social Services (DCOSS) from Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa, and Rakiraki Social Service, passed the Accountability Framework after a two-day meeting in Lautoka.'}]","The district representatives of the Fiji Council of Social Services (FCOSS) yesterday approved the Fiji Civil Society Organisations (CSO) Accountability Framework in Lautoka, which is expected to be implemented in January 2019. The Chief Executive Officer of FCOSS, Vani Catanasiga, said that almost 50 representatives from the District Council of Social Services (DCOSS) from Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa, and Rakiraki Social Service, passed the Accountability Framework after a two-day meeting in Lautoka.",
0.011650757452028038,"[{'score': 0.53728536413687, 'sentence': 'Veteran Congressman Jim Leach (R-IA) lost his election in 2006.'}, {'score': 0.006637024484203113, 'sentence': 'I\'m not defending ""moderate Republicans"" per se, but it\'s worth mentioning!'}, {'score': 0.403479168706783, 'sentence': 'Leach, in my view, was absolutely the best Republican in the House.'}, {'score': 0.00402824007929814, 'sentence': 'Nevertheless, one can only be glad about his defeat.'}, {'score': 0.8481538054254903, 'sentence': 'The fact that it happened only shows how bad the situation in the entire Republican Party has become.'}, {'score': 0.013700040510847167, 'sentence': 'Leach was a person with truly good instincts and some basically correct ideas about how America should conduct itself in the world, but he was useless in practice.'}]","Veteran Congressman Jim Leach (R-IA) lost his election in 2006. I'm not defending ""moderate Republicans"" per se, but it's worth mentioning! Leach, in my view, was absolutely the best Republican in the House. Nevertheless, one can only be glad about his defeat. The fact that it happened only shows how bad the situation in the entire Republican Party has become. Leach was a person with truly good instincts and some basically correct ideas about how America should conduct itself in the world, but he was useless in practice.",
0.9999826428829797,"[{'score': 0.9983066853619738, 'sentence': ""Donald Trump's tweets have long raised questions about whether they violate Twitter's rules against harassment on the service.""}, {'score': 0.9816658568692225, 'sentence': 'On Monday, after a Trump tweet that threatened North Korea might ""not be around much longer"", Twitter was forced to explain why the president wasn\'t banned from the service.'}, {'score': 0.8946096778839722, 'sentence': 'Twitter\'s public policy account posted a six-part tweet, in which the company said it considers ""newsworthiness"" and ""public interest"" when determining if a user has violated its rules.'}, {'score': 0.0, 'sentence': 'Twitter said these considerations have long been used internally to decide the fate of problematic users.'}, {'score': 0.7371982579481372, 'sentence': 'Twitter said its rules are in place to ensure all users can use the service safely, but the company also considers whether certain tweets have news value or are in the public interest.'}, {'score': 0.6243675705221909, 'sentence': ""In this case, Twitter determined Trump's tweet, though controversial, was newsworthy and of public interest, and took no action.""}]","Donald Trump's tweets have long raised questions about whether they violate Twitter's rules against harassment on the service. On Monday, after a Trump tweet that threatened North Korea might ""not be around much longer"", Twitter was forced to explain why the president wasn't banned from the service. Twitter's public policy account posted a six-part tweet, in which the company said it considers ""newsworthiness"" and ""public interest"" when determining if a user has violated its rules. Twitter said these considerations have long been used internally to decide the fate of problematic users. Twitter said its rules are in place to ensure all users can use the service safely, but the company also considers whether certain tweets have news value or are in the public interest. In this case, Twitter determined Trump's tweet, though controversial, was newsworthy and of public interest, and took no action.",
0.056735709177709204,"[{'score': 0.996103349181736, 'sentence': 'No one can accurately predict when the stock market will end its record bull run, but the best way for investors to prepare for the next economic downturn is to remain calm and stick to a carefully crafted plan.'}, {'score': 0.051092584362045335, 'sentence': 'The Star spoke with Ashley Feinstein Gerstley, author of The 30-Day Money Cleanse: take control of your finances, manage your spending, and de-stress your money for good, to ask her why people struggle so much with their finances - and how they can do better.'}, {'score': 0.0, 'sentence': 'People also often overlook or accidentally misreport other common expenses.'}]","No one can accurately predict when the stock market will end its record bull run, but the best way for investors to prepare for the next economic downturn is to remain calm and stick to a carefully crafted plan. The Star spoke with Ashley Feinstein Gerstley, author of The 30-Day Money Cleanse: take control of your finances, manage your spending, and de-stress your money for good, to ask her why people struggle so much with their finances - and how they can do better. People also often overlook or accidentally misreport other common expenses.",
0.9769717779219429,"[{'score': 0.3436193656393207, 'sentence': 'After keeping pace for the first two months of the year, real estate sales in Summit County took a dip in March, resulting in a noticeable decline in first-quarter numbers, according to a report by Slifer Smith & Frampton.'}, {'score': 0.9999962733607158, 'sentence': ""The high-country real estate giant tracks various statistics for the local market, and according to the company's latest market report, Summit County saw its number of real estate transactions and total transaction volume decrease by about 12 percent in the first three months of 2018 compared to the first quarter of 2017.""}]","After keeping pace for the first two months of the year, real estate sales in Summit County took a dip in March, resulting in a noticeable decline in first-quarter numbers, according to a report by Slifer Smith & Frampton. The high-country real estate giant tracks various statistics for the local market, and according to the company's latest market report, Summit County saw its number of real estate transactions and total transaction volume decrease by about 12 percent in the first three months of 2018 compared to the first quarter of 2017.",
1.0194704514132624e-05,"[{'score': 0.2397343169488455, 'sentence': ""Casey Brumbeloe, a senior at Stanhope Elmore High School, has been selected as a member of the Alabama State Department of Education's Student Advisory Council.""}, {'score': 0.06910133338252755, 'sentence': 'Casey was one of 16 middle and high school students chosen from 80 applicants.'}, {'score': 0.0006253833502577466, 'sentence': 'The selection committee that reviewed student applications included representatives from the Alabama State Department of Education, CLAS, AASB, A+ Education Partnership, and the 2015-2016 Alabama Teacher of the Year.'}, {'score': 0.28601945613094015, 'sentence': 'Students were chosen based on their leadership level in school and letters of recommendation.'}, {'score': 0.030577978559304664, 'sentence': 'Council members will meet twice during the school year with State Superintendent of Education, Dr. Tommy Bice.'}]","Casey Brumbeloe, a senior at Stanhope Elmore High School, has been selected as a member of the Alabama State Department of Education's Student Advisory Council. Casey was one of 16 middle and high school students chosen from 80 applicants. The selection committee that reviewed student applications included representatives from the Alabama State Department of Education, CLAS, AASB, A+ Education Partnership, and the 2015-2016 Alabama Teacher of the Year. Students were chosen based on their leadership level in school and letters of recommendation. Council members will meet twice during the school year with State Superintendent of Education, Dr. Tommy Bice.",
9.615002697693775e-06,"[{'score': 0.1323768113532403, 'sentence': 'South Bend, Ind.'}, {'score': 0.028926092898972966, 'sentence': ""-- The Irish took to the practice field for the final time on Thursday morning ahead of Saturday's Blue-Gold Game.""}, {'score': 0.9588825449041816, 'sentence': 'One of the biggest questions the team faced at the start of spring practice remains unanswered: who will emerge at the linebacker position?'}, {'score': 0.0007842623038046836, 'sentence': 'Defensive coordinator Clark Lea said that fifth-year linebacker Asmar Bilal is the unit\'s closest thing to a ""lock"" at the moment, but he seems content with the uncertainty.'}, {'score': 0.8555435602319289, 'sentence': ""He believes the position has made huge strides over the past month and a half, but with several months still to go before Week 1, he's in no hurry to have everything settled.""}]","South Bend, Ind. -- The Irish took to the practice field for the final time on Thursday morning ahead of Saturday's Blue-Gold Game. One of the biggest questions the team faced at the start of spring practice remains unanswered: who will emerge at the linebacker position? Defensive coordinator Clark Lea said that fifth-year linebacker Asmar Bilal is the unit's closest thing to a ""lock"" at the moment, but he seems content with the uncertainty. He believes the position has made huge strides over the past month and a half, but with several months still to go before Week 1, he's in no hurry to have everything settled.",
0.00015599777301156248,"[{'score': 0.9988276203891236, 'sentence': ""This month, Drake wrapped up his residency at the O2 Arena in London, but he wasn't ready to fly back home just yet.""}, {'score': 1.1188561188646418e-10, 'sentence': 'Instead, over the weekend, he joined host Tiffany Calver on the BBC 1Xtra Rap Show and became a co-host for the day.'}, {'score': 0.968528363454314, 'sentence': 'There, he talked about a lot of things.'}, {'score': 0.0017122117990036045, 'sentence': 'He talked about the early days of his career and also responded to rumors that he is a culture vulture, because he has borrowed from British and Caribbean culture.'}, {'score': 1.261879489788953e-12, 'sentence': 'But for us Africans, the most interesting thing was that he paid homage to Niniola.'}]","This month, Drake wrapped up his residency at the O2 Arena in London, but he wasn't ready to fly back home just yet. Instead, over the weekend, he joined host Tiffany Calver on the BBC 1Xtra Rap Show and became a co-host for the day. There, he talked about a lot of things. He talked about the early days of his career and also responded to rumors that he is a culture vulture, because he has borrowed from British and Caribbean culture. But for us Africans, the most interesting thing was that he paid homage to Niniola.",
0.9997134153974911,"[{'score': 0.0016844084796390213, 'sentence': 'Mr. Sakama Hideyuki has been the President and Representative Director of Chiba Bank Ltd. since March 1, 2009.'}, {'score': 3.6457906948950125e-07, 'sentence': 'He joined the bank in April 1976.'}, {'score': 0.1059678011080345, 'sentence': 'His former positions include Director of Sales in the Marketing Department, Director of Business Planning, Director of Sales in the Main Branch, and Managing Executive Officer of the bank.'}, {'score': 0.9647360498157057, 'sentence': ""He received a Bachelor's degree in Political Economy from Waseda University in March 1976.""}, {'score': 0.20649841575319183, 'sentence': 'Mr. Kimura Osamu has been the Vice President and Representative Director of Chiba Bank Ltd. since June 2016.'}, {'score': 1.9675147922004754e-07, 'sentence': 'He joined the bank in April 1981.'}]","Mr. Sakama Hideyuki has been the President and Representative Director of Chiba Bank Ltd. since March 1, 2009. He joined the bank in April 1976. His former positions include Director of Sales in the Marketing Department, Director of Business Planning, Director of Sales in the Main Branch, and Managing Executive Officer of the bank. He received a Bachelor's degree in Political Economy from Waseda University in March 1976. Mr. Kimura Osamu has been the Vice President and Representative Director of Chiba Bank Ltd. since June 2016. He joined the bank in April 1981.",
0.999999210136772,"[{'score': 0.5452209226007056, 'sentence': ""It's hard to understate the success and growing power of Amazon.""}, {'score': 0.937075910848582, 'sentence': 'Their market value is hovering around $1 trillion.'}, {'score': 6.3649086001760224e-12, 'sentence': 'Their growth rate is astonishing.'}, {'score': 0.9978006456861512, 'sentence': 'By most estimates, Amazon now accounts for nearly 50% of the e-commerce sales in the US, about 5% of all retail sales, and is larger than their next 10 biggest competitors combined.'}, {'score': 3.744505218117311e-07, 'sentence': 'One study found that about 55% of online product searches start on Amazon.'}, {'score': 0.9763799744238519, 'sentence': 'This week, a report that Amazon is considering opening as many as 3,000 cashierless convenience stores, Amazon Go, by 2021, drew a lot of attention, even though they just opened their fourth location a few days ago.'}]","It's hard to understate the success and growing power of Amazon. Their market value is hovering around $1 trillion. Their growth rate is astonishing. By most estimates, Amazon now accounts for nearly 50% of the e-commerce sales in the US, about 5% of all retail sales, and is larger than their next 10 biggest competitors combined. One study found that about 55% of online product searches start on Amazon. This week, a report that Amazon is considering opening as many as 3,000 cashierless convenience stores, Amazon Go, by 2021, drew a lot of attention, even though they just opened their fourth location a few days ago.",
