score,sentence_scores,text
7.251898447302452e-07,"[{'score': 1.0619171497694424e-07, 'sentence': 'VOLGOGRAD/GELENDZHIK, Russia (Reuters) - Iceland will try not to melt in the fierce heat of Volgograd when they take on Nigeria in only their second ever World Cup match on Friday after impressively holding twice champions Argentina to a draw at the weekend.'}, {'score': 0.0014400128140106272, 'sentence': 'World Cup debutantes Iceland are dreaming of the knockout stage and writing a new chapter in one of the most outstanding stories of international football in recent years.'}, {'score': 0.0021196856598998393, 'sentence': 'In their way stand not only Nigeria, who are desperate for a win after losing their opening game 2-0 to Croatia, but also the challenge of searing temperatures in the southern Russian city.'}]","VOLGOGRAD/GELENDZHIK, Russia (Reuters) - Iceland will try not to melt in the fierce heat of Volgograd when they take on Nigeria in only their second ever World Cup match on Friday after impressively holding twice champions Argentina to a draw at the weekend. World Cup debutantes Iceland are dreaming of the knockout stage and writing a new chapter in one of the most outstanding stories of international football in recent years. In their way stand not only Nigeria, who are desperate for a win after losing their opening game 2-0 to Croatia, but also the challenge of searing temperatures in the southern Russian city."
0.00858649755677865,"[{'score': 0.002219524890589075, 'sentence': 'A pair of Metro Vancouver thieves have been arrested and charged after they allegedly conducted an extended period of mail and identity theft.'}, {'score': 0.9509323930519309, 'sentence': 'After Coquitlam RCMP and Canadian Postal Inspectors worked together to investigate the thefts, investigators identified a primary suspect, made arrests, and used search warrants to acquire a large amount of evidence, according to a November 11 news release from Coquitlam RCMP.'}, {'score': 0.060813968915192085, 'sentence': 'Heine Hut, a 49-year-old Surrey man who is well-known to police, is facing six counts of charges that include mail theft, unlawful using a mail key, and possessing stolen mail and a stolen credit card.'}]","A pair of Metro Vancouver thieves have been arrested and charged after they allegedly conducted an extended period of mail and identity theft. After Coquitlam RCMP and Canadian Postal Inspectors worked together to investigate the thefts, investigators identified a primary suspect, made arrests, and used search warrants to acquire a large amount of evidence, according to a November 11 news release from Coquitlam RCMP. Heine Hut, a 49-year-old Surrey man who is well-known to police, is facing six counts of charges that include mail theft, unlawful using a mail key, and possessing stolen mail and a stolen credit card."
0.9996032380568217,"[{'score': 0.9765808845525765, 'sentence': ""First, we looked at which major brands cost the most to maintain over the first 10 years of a car's life.""}, {'score': 0.0, 'sentence': 'We grouped all years of all models by brand to compute their average cost by brand.'}, {'score': 0.0002848971501958619, 'sentence': 'In order to estimate annual maintenance costs, we found the amount spent on every two oil changes (as oil changes are generally done every six months).'}, {'score': 0.3381701789942778, 'sentence': ""German imports lead the list by a fair margin, which isn't too surprising.""}, {'score': 0.8530341432697401, 'sentence': 'Toyota and its two brands, Lexus and Scion, are among the cheapest, saving owners on at least $10,000 over ten years compared to a BMW.'}]","First, we looked at which major brands cost the most to maintain over the first 10 years of a car's life. We grouped all years of all models by brand to compute their average cost by brand. In order to estimate annual maintenance costs, we found the amount spent on every two oil changes (as oil changes are generally done every six months). German imports lead the list by a fair margin, which isn't too surprising. Toyota and its two brands, Lexus and Scion, are among the cheapest, saving owners on at least $10,000 over ten years compared to a BMW."
0.9999991740534767,"[{'score': 0.9977092005132732, 'sentence': 'AURORA, Ill. – A suburban teen has died after a tragic accident in the parking lot of a high school.'}, {'score': 0.9921988921331575, 'sentence': 'Police say 17-year-old Stephen Woodcock of St. Charles died Monday morning, May 16, 2016, after he was injured Friday afternoon in the parking lot of Marmion Academy.'}, {'score': 0.7259128340552379, 'sentence': 'Police say the teen was riding on the passenger side running board of an SUV in the parking lot when he lost his grip, according to WGN.'}, {'score': 0.00012748767644799042, 'sentence': 'He fell backwards and struck the pavement.'}, {'score': 7.12518932743933e-12, 'sentence': 'Police say Woodcock suffered head and other injuries.'}, {'score': 0.9996700889177009, 'sentence': 'He was treated by paramedics at the scene then airlifted to the hospital.'}]","AURORA, Ill. – A suburban teen has died after a tragic accident in the parking lot of a high school. Police say 17-year-old Stephen Woodcock of St. Charles died Monday morning, May 16, 2016, after he was injured Friday afternoon in the parking lot of Marmion Academy. Police say the teen was riding on the passenger side running board of an SUV in the parking lot when he lost his grip, according to WGN. He fell backwards and struck the pavement. Police say Woodcock suffered head and other injuries. He was treated by paramedics at the scene then airlifted to the hospital."
0.9999778697506533,"[{'score': 0.0, 'sentence': 'Finals Week.'}, {'score': 0.0, 'sentence': 'It’s here.'}, {'score': 0.00048784224205444815, 'sentence': 'We can help.'}, {'score': 0.0, 'sentence': 'Thursday, December 6 at 3pm: Zooniverse activity in Snell’s Lobby – count penguins and more!'}, {'score': 0.0, 'sentence': 'Throughout all of Finals Week, be on the lookout for giveaways, free coffee study breaks, and positive sentiments from library staff!'}, {'score': 1.2711908281559658e-07, 'sentence': 'We love that you love to study in Snell but we understand that sometimes more space is needed.'}, {'score': 0.0, 'sentence': 'So, our friends at the Curry Student Center have reserved some rooms for you for finals week study.'}, {'score': 0.8748382661271846, 'sentence': 'From 7:30AM to 2AM, rooms 333, 334, 335, 336, and 342 will be open for quiet study.'}]","Finals Week. It’s here. We can help. Thursday, December 6 at 3pm: Zooniverse activity in Snell’s Lobby – count penguins and more! Throughout all of Finals Week, be on the lookout for giveaways, free coffee study breaks, and positive sentiments from library staff! We love that you love to study in Snell but we understand that sometimes more space is needed. So, our friends at the Curry Student Center have reserved some rooms for you for finals week study. From 7:30AM to 2AM, rooms 333, 334, 335, 336, and 342 will be open for quiet study."
0.007797493018965818,"[{'score': 0.9999962733607158, 'sentence': 'Fiji Council of Social Services(FCOSS) district representatives endorsed the Fiji CSO Code of Accountability for implementation by January 2019 at a meeting in Lautoka yesterday.Fiji Council of Social Services(FCOSS) district representatives endorsed the Fiji CSO Code of Accountability for implementation by January 2019 at a meeting in Lautoka yesterday.'}, {'score': 0.0, 'sentence': 'FCOSS executive director, Vani Catanasiga says close to 50 representatives from Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa, Rakiraki district councils of social services (DCOSS) endorsed the Code of Accountability after a two day meeting in Lautoka.'}]","Fiji Council of Social Services(FCOSS) district representatives endorsed the Fiji CSO Code of Accountability for implementation by January 2019 at a meeting in Lautoka yesterday.Fiji Council of Social Services(FCOSS) district representatives endorsed the Fiji CSO Code of Accountability for implementation by January 2019 at a meeting in Lautoka yesterday. FCOSS executive director, Vani Catanasiga says close to 50 representatives from Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa, Rakiraki district councils of social services (DCOSS) endorsed the Code of Accountability after a two day meeting in Lautoka."
7.308897425062355e-07,"[{'score': 0.0018153120449666549, 'sentence': 'Veteran congressman Jim Leach (R-IA) went down to defeat in the massacre of 2006.'}, {'score': 4.629728164728952e-05, 'sentence': 'I\'m no apologist for ""moderate Republicans"" but it is worth saying that Leach was, in my estimation, fairly clearly the best House Republican.'}, {'score': 1.395307384077782e-07, 'sentence': 'Nevertheless, one can only be thrilled with his defeat.'}, {'score': 4.796851804655944e-11, 'sentence': 'That it happened just goes to show how fundamentally rotten the whole GOP scene had become.'}, {'score': 0.6462396049290451, 'sentence': 'Leach was, in many ways, a person possessed of genuinely decent instincts and some fundamentally sound ideas about how the United States should conduct itself in the world.'}, {'score': 0.002042589814367224, 'sentence': 'Nevertheless, in practice he was useless.'}]","Veteran congressman Jim Leach (R-IA) went down to defeat in the massacre of 2006. I'm no apologist for ""moderate Republicans"" but it is worth saying that Leach was, in my estimation, fairly clearly the best House Republican. Nevertheless, one can only be thrilled with his defeat. That it happened just goes to show how fundamentally rotten the whole GOP scene had become. Leach was, in many ways, a person possessed of genuinely decent instincts and some fundamentally sound ideas about how the United States should conduct itself in the world. Nevertheless, in practice he was useless."
0.00020493592246106918,"[{'score': 0.9987180017239212, 'sentence': ""Donald Trump's tweets have long raised questions about whether they violate Twitter's rules prohibiting abusive behavior on the service.""}, {'score': 0.9948415221767023, 'sentence': 'On Monday, after a Trump tweet threatened that North Korea might not ""be around much longer,"" Twitter was forced to explain why the President was not banned from the service.'}, {'score': 0.9929431880735534, 'sentence': 'In a six-part tweet from Twitter\'s public policy account, the company said that Twitter takes ""newsworthiness"" and ""public interest"" into account when determining whether a user has violated its rules.'}, {'score': 6.006306563222097e-13, 'sentence': 'Those considerations have long been used internally when deciding the fate of a problematic user, Twitter said.'}]","Donald Trump's tweets have long raised questions about whether they violate Twitter's rules prohibiting abusive behavior on the service. On Monday, after a Trump tweet threatened that North Korea might not ""be around much longer,"" Twitter was forced to explain why the President was not banned from the service. In a six-part tweet from Twitter's public policy account, the company said that Twitter takes ""newsworthiness"" and ""public interest"" into account when determining whether a user has violated its rules. Those considerations have long been used internally when deciding the fate of a problematic user, Twitter said."
0.00011303435024034858,"[{'score': 0.08924299721702567, 'sentence': 'Nobody can predict with accuracy when stock markets will end their record-setting bull run.'}, {'score': 0.9474312746796936, 'sentence': 'But the best way for investors to deal with the next downturn is to remain calm and stick to a well-crafted plan.'}, {'score': 0.0009339342614045343, 'sentence': 'The Star asked Ashley Feinstein Gerstley, author of The 30-Day Money Cleanse: take control of your finances, manage your spending, and de-stress your money for good, about why people have so much trouble handling their own finances — and how they can do better.'}, {'score': 0.0046261860653957765, 'sentence': 'There are also other common expenses that people tend to overlook or accidentally misreport.'}]","Nobody can predict with accuracy when stock markets will end their record-setting bull run. But the best way for investors to deal with the next downturn is to remain calm and stick to a well-crafted plan. The Star asked Ashley Feinstein Gerstley, author of The 30-Day Money Cleanse: take control of your finances, manage your spending, and de-stress your money for good, about why people have so much trouble handling their own finances — and how they can do better. There are also other common expenses that people tend to overlook or accidentally misreport."
0.9998237038766927,"[{'score': 2.9121378493091044e-06, 'sentence': 'After tracking mostly on pace through the first two months of the year, Summit County’s real estate sales hit a downturn in March, leading to a noticeable dip in the county’s first-quarter figures, according to Slifer Smith & Frampton.'}, {'score': 0.9999962733607158, 'sentence': 'The High Country real estate giant tracks a wide variety of statistics associated with the local real estate market, and Summit saw a roughly 12 percent decline in both its number of real estate transactions and their combined value for the first three months of 2018 compared to the first quarter of 2017, according to the company’s most recent market report.'}]","After tracking mostly on pace through the first two months of the year, Summit County’s real estate sales hit a downturn in March, leading to a noticeable dip in the county’s first-quarter figures, according to Slifer Smith & Frampton. The High Country real estate giant tracks a wide variety of statistics associated with the local real estate market, and Summit saw a roughly 12 percent decline in both its number of real estate transactions and their combined value for the first three months of 2018 compared to the first quarter of 2017, according to the company’s most recent market report."
8.55326652504651e-07,"[{'score': 0.0008040782734706209, 'sentence': 'Casey Brumbeloe, a senior at Stanhope Elmore High School, has been selected to serve on the Alabama State Department of Education Superintendent Student Advisory Council.'}, {'score': 2.727333765495388e-07, 'sentence': 'Casey is one of 16 secondary school students selected from 80 applications.'}, {'score': 2.9976021664879227e-14, 'sentence': 'Judges of the student applications included representatives from the ALSDE, CLAS, AASB, A+ Education Partnership and the 2015-2016 Alabama Teacher of the Year.'}, {'score': 0.9927532669819814, 'sentence': 'Students were selected based on their level of leadership in their schools and letters of recommendation.'}, {'score': 3.221174275402916e-05, 'sentence': 'Council members will meet two times throughout the school year with State Superintendent Dr. Tommy Bice.'}]","Casey Brumbeloe, a senior at Stanhope Elmore High School, has been selected to serve on the Alabama State Department of Education Superintendent Student Advisory Council. Casey is one of 16 secondary school students selected from 80 applications. Judges of the student applications included representatives from the ALSDE, CLAS, AASB, A+ Education Partnership and the 2015-2016 Alabama Teacher of the Year. Students were selected based on their level of leadership in their schools and letters of recommendation. Council members will meet two times throughout the school year with State Superintendent Dr. Tommy Bice."
1.6765594482714974e-06,"[{'score': 0.06128031374420473, 'sentence': ""South Bend (IN) -- Thursday morning, the Irish took the practice field for the final time before Saturday's Blue-Gold game.""}, {'score': 0.9846125964249868, 'sentence': 'One of the biggest questions the team faced entering spring ball still has yet to be answered: who will step up at linebacker?'}, {'score': 8.277169868065037e-05, 'sentence': ""Defensive coordinator Clark Lea said fifth-year linebacker Asmar Bilal is the closest thing the unit has to an 'absolute' at this point, but he seems ok with the uncertainty.""}, {'score': 0.7051423987302423, 'sentence': 'He believes the position has made big strides over the last month and a half, but is in no rush to have everything in place with Week 1 still months away.'}]","South Bend (IN) -- Thursday morning, the Irish took the practice field for the final time before Saturday's Blue-Gold game. One of the biggest questions the team faced entering spring ball still has yet to be answered: who will step up at linebacker? Defensive coordinator Clark Lea said fifth-year linebacker Asmar Bilal is the closest thing the unit has to an 'absolute' at this point, but he seems ok with the uncertainty. He believes the position has made big strides over the last month and a half, but is in no rush to have everything in place with Week 1 still months away."
0.9999988985858049,"[{'score': 0.9534374218740056, 'sentence': 'This month, Drake finished his residency at the O2 Arena in London.'}, {'score': 0.0, 'sentence': 'But he wasn’t quite ready to fly back over the pond and go home.'}, {'score': 3.0342089063495337e-08, 'sentence': 'Instead, over the weekend, he joined Tiffany Calver, who hosts the BBC 1Xtra Rap Show and became her co-host for the day.'}, {'score': 0.43275480732214733, 'sentence': 'While there, he spoke about a myriad of things.'}, {'score': 0.00020251507110868872, 'sentence': 'He talked about the early days of his career and he even addressed the rumours about him being a culture vulture because he appropriates British and Caribbean cultures.'}, {'score': 0.0, 'sentence': 'But the most interesting thing, well, for us Africans, anyway, was his hat tip to Niniola.'}]","This month, Drake finished his residency at the O2 Arena in London. But he wasn’t quite ready to fly back over the pond and go home. Instead, over the weekend, he joined Tiffany Calver, who hosts the BBC 1Xtra Rap Show and became her co-host for the day. While there, he spoke about a myriad of things. He talked about the early days of his career and he even addressed the rumours about him being a culture vulture because he appropriates British and Caribbean cultures. But the most interesting thing, well, for us Africans, anyway, was his hat tip to Niniola."
0.0003143356851309509,"[{'score': 0.14548167855712035, 'sentence': 'Mr. Hidetoshi Sakuma has been serving as President and Representative Director in The Chiba Bank, Ltd. since March 1, 2009.'}, {'score': 3.6268765768454614e-12, 'sentence': 'He joined the Bank in April 1976.'}, {'score': 1.757498196941487e-05, 'sentence': 'His previous titles include Director of Market Sales, Director of Business Planning, Director of Main Branch Sales and Managing Executive Officer in the Bank.'}, {'score': 0.8884706107032634, 'sentence': ""He obtained his Bachelor's degree in Political Economy from Waseda University in March 1976.""}, {'score': 0.7623946988078164, 'sentence': 'Mr. Osamu Kimura has been serving as Vice President and Representative Director in The Chiba Bank, Ltd. since June 2016.'}, {'score': 2.0108359422010835e-12, 'sentence': 'He joined the Bank in April 1981.'}]","Mr. Hidetoshi Sakuma has been serving as President and Representative Director in The Chiba Bank, Ltd. since March 1, 2009. He joined the Bank in April 1976. His previous titles include Director of Market Sales, Director of Business Planning, Director of Main Branch Sales and Managing Executive Officer in the Bank. He obtained his Bachelor's degree in Political Economy from Waseda University in March 1976. Mr. Osamu Kimura has been serving as Vice President and Representative Director in The Chiba Bank, Ltd. since June 2016. He joined the Bank in April 1981."
0.9538789149810327,"[{'score': 0.004460500442596604, 'sentence': ""It's hard to underestimate the success and increasing power of Amazon.""}, {'score': 0.09775315898570536, 'sentence': 'Their market cap hovers just under $1 trillion.'}, {'score': 1.0149243967472188e-06, 'sentence': 'Their growth rates have been astounding.'}, {'score': 0.22397040497004095, 'sentence': 'By most estimates Amazon now accounts for nearly 50% of all US e-commerce revenues, roughly 5% of all retail and is significantly bigger than their next 10 competitors combined.'}, {'score': 0.0, 'sentence': 'One study has some 55% of all online product searches starting at Amazon.'}, {'score': 0.011723201239126069, 'sentence': 'This week a report that Amazon is considering opening up to 3,000 of their Amazon Go cashierless convenience stores by 2021 grabbed a lot of attention, despite their only having opened up a fourth location a few days ago.'}]","It's hard to underestimate the success and increasing power of Amazon. Their market cap hovers just under $1 trillion. Their growth rates have been astounding. By most estimates Amazon now accounts for nearly 50% of all US e-commerce revenues, roughly 5% of all retail and is significantly bigger than their next 10 competitors combined. One study has some 55% of all online product searches starting at Amazon. This week a report that Amazon is considering opening up to 3,000 of their Amazon Go cashierless convenience stores by 2021 grabbed a lot of attention, despite their only having opened up a fourth location a few days ago."
