score,sentence_scores,text
8.940696716308594e-07,"[{'score': 1.818048935620098e-06, 'sentence': 'VOLGOGRAD/GELENDZHIK, Russia (Reuters) - Iceland will try not to collapse under the intense heat of Volgograd when they face Nigeria in only their second World Cup match on Friday, after impressively drawing with two-time champion Argentina over the weekend.'}, {'score': 0.006045100671746795, 'sentence': 'World Cup debutants Iceland, dream of the knockout phase and are writing a new chapter in one of the most notable stories of international football in recent years.'}, {'score': 0.006004403987074802, 'sentence': 'On their way is not only Nigeria, desperate for a win after losing their opening match 2-0 to Croatia, but also the challenge of scorching temperatures in the southern Russian city.'}]","VOLGOGRAD/GELENDZHIK, Russia (Reuters) - Iceland will try not to collapse under the intense heat of Volgograd when they face Nigeria in only their second World Cup match on Friday, after impressively drawing with two-time champion Argentina over the weekend. World Cup debutants Iceland, dream of the knockout phase and are writing a new chapter in one of the most notable stories of international football in recent years. On their way is not only Nigeria, desperate for a win after losing their opening match 2-0 to Croatia, but also the challenge of scorching temperatures in the southern Russian city."
0.9999991312047032,"[{'score': 0.4437282385196598, 'sentence': 'A pair of thieves from Greater Vancouver have been arrested and charged after they allegedly carried out a prolonged period of mail theft and identity theft.'}, {'score': 0.695209742758985, 'sentence': 'After the Coquitlam Mounties and Canadian postal inspectors worked together to investigate the thefts, investigators identified a prime suspect, made arrests, and used search warrants to acquire a large amount of evidence, according to a November 11 press release from the Coquitlam Mounties.'}, {'score': 0.8975628768588769, 'sentence': 'Heine Hut, a 49-year-old Surrey man who is well-known to police, faces six charges, including mail theft, unlawful use of a mail key, and possession of stolen mail and a stolen credit card.'}]","A pair of thieves from Greater Vancouver have been arrested and charged after they allegedly carried out a prolonged period of mail theft and identity theft. After the Coquitlam Mounties and Canadian postal inspectors worked together to investigate the thefts, investigators identified a prime suspect, made arrests, and used search warrants to acquire a large amount of evidence, according to a November 11 press release from the Coquitlam Mounties. Heine Hut, a 49-year-old Surrey man who is well-known to police, faces six charges, including mail theft, unlawful use of a mail key, and possession of stolen mail and a stolen credit card."
0.9999721480035456,"[{'score': 0.3981607475963518, 'sentence': ""First, we examined which major brands cost more to maintain over the first 10 years of a car's life.""}, {'score': 6.661338147750939e-16, 'sentence': 'We grouped all the years of all models by brand to calculate their average cost per brand.'}, {'score': 0.004044825936034169, 'sentence': 'In order to estimate the annual maintenance costs, we found the amount spent on each two oil changes (since oil changes are generally performed every six months).'}, {'score': 1.7462423174130492e-08, 'sentence': 'German imports head the list with a considerable lead, which is not too surprising.'}, {'score': 0.8751033660328705, 'sentence': 'Toyota and its two brands, Lexus and Scion, are among the cheapest, saving owners at least $10,000 in ten years compared to a BMW.'}]","First, we examined which major brands cost more to maintain over the first 10 years of a car's life. We grouped all the years of all models by brand to calculate their average cost per brand. In order to estimate the annual maintenance costs, we found the amount spent on each two oil changes (since oil changes are generally performed every six months). German imports head the list with a considerable lead, which is not too surprising. Toyota and its two brands, Lexus and Scion, are among the cheapest, saving owners at least $10,000 in ten years compared to a BMW."
0.9999989746282075,"[{'score': 0.9976001237860693, 'sentence': 'AURORA, Ill. – A suburban teenager has died after a tragic accident in the parking lot of a high school.'}, {'score': 0.9791901666966226, 'sentence': 'Police say Stephen Woodcock, 17, of St. Charles, died Monday morning, May 16, 2016, after being injured Friday afternoon in the parking lot of Marmion Academy.'}, {'score': 0.9537248532952934, 'sentence': 'Police say the teen was riding on the side step of a sports utility vehicle in the parking lot when he lost his grip, according to WGN.'}, {'score': 0.019647691333113282, 'sentence': 'He fell backward and hit the pavement.'}, {'score': 8.928125274643151e-07, 'sentence': 'Police say Woodcock suffered head injuries and other bodily injuries.'}, {'score': 0.9999258011698884, 'sentence': 'He was treated by paramedics at the scene and was then airlifted to the hospital.'}]","AURORA, Ill. – A suburban teenager has died after a tragic accident in the parking lot of a high school. Police say Stephen Woodcock, 17, of St. Charles, died Monday morning, May 16, 2016, after being injured Friday afternoon in the parking lot of Marmion Academy. Police say the teen was riding on the side step of a sports utility vehicle in the parking lot when he lost his grip, according to WGN. He fell backward and hit the pavement. Police say Woodcock suffered head injuries and other bodily injuries. He was treated by paramedics at the scene and was then airlifted to the hospital."
1.1622905731201172e-06,"[{'score': 8.006691420980871e-09, 'sentence': 'The week of final exams has arrived.'}, {'score': 0.00048784224205444815, 'sentence': 'We can help.'}, {'score': 0.0, 'sentence': 'On Thursday, December 6 at 3 pm: Zooniverse activity in the Snell lobby – count penguins and more.'}, {'score': 0.0, 'sentence': 'Throughout Finals Week, look for giveaways, study breaks with free coffee, and positive vibes from library staff.'}, {'score': 5.3470622671358825e-05, 'sentence': 'We like that you like studying at Snell, but we understand that sometimes you need more space.'}, {'score': 1.243536829065306e-09, 'sentence': 'So our friends at the Curry Student Center have reserved some rooms for you to study during finals week.'}, {'score': 0.872210209262676, 'sentence': 'From 7:30 am to 2 am, rooms 333, 334, 335, 336, and 342 will be open for silent study.'}]","The week of final exams has arrived. We can help. On Thursday, December 6 at 3 pm: Zooniverse activity in the Snell lobby – count penguins and more. Throughout Finals Week, look for giveaways, study breaks with free coffee, and positive vibes from library staff. We like that you like studying at Snell, but we understand that sometimes you need more space. So our friends at the Curry Student Center have reserved some rooms for you to study during finals week. From 7:30 am to 2 am, rooms 333, 334, 335, 336, and 342 will be open for silent study."
1.0887417224436646e-06,"[{'score': 1.0260681193585697e-12, 'sentence': 'The district representatives of the Fiji Council of Social Services (FCOSS) supported the Fiji Civil Society Accountability Code for its implementation in January 2019 in a meeting in Lautoka yesterday.'}, {'score': 4.440892098500626e-16, 'sentence': 'FCOSS Chief Executive Officer, Vani Catanasiga, says almost 50 representatives from the District Councils of Social Services (DCOSS) of Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa and Rakiraki supported the Accountability Code after a two-day meeting in Lautoka.'}, {'score': 1.0260681193585697e-12, 'sentence': 'The district representatives of the Fiji Council of Social Services (FCOSS) supported the Fiji Civil Society Accountability Code for its implementation in January 2019 in a meeting in Lautoka yesterday.'}, {'score': 4.440892098500626e-16, 'sentence': 'FCOSS Chief Executive Officer, Vani Catanasiga, says almost 50 representatives from the District Councils of Social Services (DCOSS) of Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa and Rakiraki supported the Accountability Code after a two-day meeting in Lautoka.'}]","The district representatives of the Fiji Council of Social Services (FCOSS) supported the Fiji Civil Society Accountability Code for its implementation in January 2019 in a meeting in Lautoka yesterday. FCOSS Chief Executive Officer, Vani Catanasiga, says almost 50 representatives from the District Councils of Social Services (DCOSS) of Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa and Rakiraki supported the Accountability Code after a two-day meeting in Lautoka. The district representatives of the Fiji Council of Social Services (FCOSS) supported the Fiji Civil Society Accountability Code for its implementation in January 2019 in a meeting in Lautoka yesterday. FCOSS Chief Executive Officer, Vani Catanasiga, says almost 50 representatives from the District Councils of Social Services (DCOSS) of Lami, Suva, Nadi, Nadroga, Lautoka, Savusavu, Labasa and Rakiraki supported the Accountability Code after a two-day meeting in Lautoka."
1.7348343763878837e-05,"[{'score': 1.6155965454345278e-12, 'sentence': 'Veteran Congressman Jim Leach (R-IA) fell defeated in the 2006 massacre.'}, {'score': 0.9394990207303773, 'sentence': 'I\'m not a fan of ""moderate Republicans"", but it\'s worth saying that Leach was, in my estimation, clearly the best Republican in the House of Representatives.'}, {'score': 2.264617176006567e-07, 'sentence': 'However, one can only be excited about his defeat.'}, {'score': 9.864331573794516e-12, 'sentence': 'The fact that it happened only demonstrates how fundamentally rotten the GOP landscape had become in general.'}, {'score': 0.9250233262826091, 'sentence': 'Leach was, in many ways, a person with genuinely decent instincts and some fundamentally sound ideas about how the United States should conduct itself in the world.'}, {'score': 0.6038319140756724, 'sentence': 'However, in practice, he was useless.'}]","Veteran Congressman Jim Leach (R-IA) fell defeated in the 2006 massacre. I'm not a fan of ""moderate Republicans"", but it's worth saying that Leach was, in my estimation, clearly the best Republican in the House of Representatives. However, one can only be excited about his defeat. The fact that it happened only demonstrates how fundamentally rotten the GOP landscape had become in general. Leach was, in many ways, a person with genuinely decent instincts and some fundamentally sound ideas about how the United States should conduct itself in the world. However, in practice, he was useless."
0.0017082871509199737,"[{'score': 0.9989614204029306, 'sentence': ""Donald Trump's tweets have long raised questions about whether they violate Twitter's rules that prohibit abusive behavior on the service.""}, {'score': 0.9973212305979021, 'sentence': 'On Monday, after a Trump tweet threatened that North Korea ""won\'t be around much longer"", Twitter was forced to explain why the president wasn\'t kicked off the service.'}, {'score': 0.993968110277045, 'sentence': 'In a six-part tweet from Twitter\'s public policy account, the company said that Twitter takes into account ""newsworthiness"" and ""public interest"" when determining whether a user has violated its rules.'}, {'score': 1.971089957919503e-12, 'sentence': 'These considerations have long been used internally when deciding the fate of a problematic user, Twitter said.'}]","Donald Trump's tweets have long raised questions about whether they violate Twitter's rules that prohibit abusive behavior on the service. On Monday, after a Trump tweet threatened that North Korea ""won't be around much longer"", Twitter was forced to explain why the president wasn't kicked off the service. In a six-part tweet from Twitter's public policy account, the company said that Twitter takes into account ""newsworthiness"" and ""public interest"" when determining whether a user has violated its rules. These considerations have long been used internally when deciding the fate of a problematic user, Twitter said."
0.419498660977335,"[{'score': 0.000556555500358713, 'sentence': 'No one can accurately predict when the record-breaking stock markets will end their upward trend.'}, {'score': 0.9717794574867897, 'sentence': 'But the best way for investors to face the next recession is to remain calm and stick to a well-thought-out plan.'}, {'score': 0.07959100958054344, 'sentence': 'The Star asked Ashley Feinstein Gerstley, author of 30-Day Money Cleanse: Take Control of Your Finances, Manage Your Spending, and Reduce Financial Stress for Good, about why people have so much trouble managing their own finances and how they can do it better.'}, {'score': 0.003024652712083853, 'sentence': 'There are also other common expenses that people tend to overlook or misreport by accident.'}]","No one can accurately predict when the record-breaking stock markets will end their upward trend. But the best way for investors to face the next recession is to remain calm and stick to a well-thought-out plan. The Star asked Ashley Feinstein Gerstley, author of 30-Day Money Cleanse: Take Control of Your Finances, Manage Your Spending, and Reduce Financial Stress for Good, about why people have so much trouble managing their own finances and how they can do it better. There are also other common expenses that people tend to overlook or misreport by accident."
7.889374442726638e-05,"[{'score': 0.01902261848872766, 'sentence': ""After basically keeping pace during the first two months of the year, real estate sales in Summit County experienced a decline in March, leading to a notable drop in the county's first-quarter figures, according to Slifer Smith & Frampton.""}, {'score': 0.9999962733607158, 'sentence': ""The High Country real estate giant closely tracks a wide range of statistics associated with the local real estate market, and Summit saw a 12 percent decrease in both the number of real estate transactions and their combined value for the first three months of 2018 compared to the first quarter of 2017, according to the company's most recent market report.""}]","After basically keeping pace during the first two months of the year, real estate sales in Summit County experienced a decline in March, leading to a notable drop in the county's first-quarter figures, according to Slifer Smith & Frampton. The High Country real estate giant closely tracks a wide range of statistics associated with the local real estate market, and Summit saw a 12 percent decrease in both the number of real estate transactions and their combined value for the first three months of 2018 compared to the first quarter of 2017, according to the company's most recent market report."
5.470058782264253e-06,"[{'score': 0.0032130081445727043, 'sentence': ""Casey Brumbeloe, a senior at Stanhope Elmore High School, has been selected to serve on the State Department of Education's Superintendent's Student Advisory Council.""}, {'score': 0.00024999886032395224, 'sentence': 'Casey is one of 16 high school students chosen from 80 applications.'}, {'score': 0.0, 'sentence': ""The judges of the student applications included representatives from ALSDE, CLAS, AASB, A+ Education Partnership, and Alabama's 2015-2016 Teacher of the Year.""}, {'score': 0.8656390200193772, 'sentence': 'The students were selected based on their level of leadership in their schools and letters of recommendation.'}, {'score': 0.00010922949995784137, 'sentence': 'Council members will meet twice during the school year with State Superintendent, Dr. Tommy Bice.'}]","Casey Brumbeloe, a senior at Stanhope Elmore High School, has been selected to serve on the State Department of Education's Superintendent's Student Advisory Council. Casey is one of 16 high school students chosen from 80 applications. The judges of the student applications included representatives from ALSDE, CLAS, AASB, A+ Education Partnership, and Alabama's 2015-2016 Teacher of the Year. The students were selected based on their level of leadership in their schools and letters of recommendation. Council members will meet twice during the school year with State Superintendent, Dr. Tommy Bice."
6.76944965627424e-06,"[{'score': 0.6766098824601323, 'sentence': ""South Bend (IN) -- On Thursday morning, the Irish took to the practice field for the last time before Saturday's Blue-Gold game.""}, {'score': 0.9281031192256898, 'sentence': ""One of the biggest questions the team faced entering spring ball still hasn't been answered: who will take over the linebacker position?""}, {'score': 0.13611287524483684, 'sentence': 'Defensive coordinator Clark Lea said that fifth-year linebacker Asmar Bilal is the closest thing to a ""lock"" that the unit has right now, but he seems to be okay with the uncertainty.'}, {'score': 0.6439975307734378, 'sentence': ""He believes the position has made great strides over the last month and a half, but he's in no rush to have everything in place with week 1 still months away.""}]","South Bend (IN) -- On Thursday morning, the Irish took to the practice field for the last time before Saturday's Blue-Gold game. One of the biggest questions the team faced entering spring ball still hasn't been answered: who will take over the linebacker position? Defensive coordinator Clark Lea said that fifth-year linebacker Asmar Bilal is the closest thing to a ""lock"" that the unit has right now, but he seems to be okay with the uncertainty. He believes the position has made great strides over the last month and a half, but he's in no rush to have everything in place with week 1 still months away."
0.06206460054530649,"[{'score': 0.9696462203540438, 'sentence': ""This month, Drake wrapped up his residency at London's O2 Arena.""}, {'score': 0.9703321806113601, 'sentence': ""But he wasn't ready to fly back across the ocean and head home just yet.""}, {'score': 1.7496829873842046e-08, 'sentence': ""Instead, over the weekend, he joined Tiffany Calver, who hosts BBC 1Xtra's rap show and became her co-host for a day.""}, {'score': 0.9977516051696592, 'sentence': 'While he was there, he spoke about a wide range of topics.'}, {'score': 9.362215121822004e-06, 'sentence': 'He talked about the early days of his career and even addressed rumors about him being a culture vulture because he appropriates British and Caribbean cultures.'}, {'score': 0.0, 'sentence': 'But the most interesting thing, well, for us Africans anyway, was his shoutout to Niniola.'}]","This month, Drake wrapped up his residency at London's O2 Arena. But he wasn't ready to fly back across the ocean and head home just yet. Instead, over the weekend, he joined Tiffany Calver, who hosts BBC 1Xtra's rap show and became her co-host for a day. While he was there, he spoke about a wide range of topics. He talked about the early days of his career and even addressed rumors about him being a culture vulture because he appropriates British and Caribbean cultures. But the most interesting thing, well, for us Africans anyway, was his shoutout to Niniola."
0.9996638235627998,"[{'score': 0.4827879754734633, 'sentence': 'Mr. Hidetoshi Sakuma has been serving as President and Representative Director at The Chiba Bank, Ltd. since March 1, 2009.'}, {'score': 3.6268765768454614e-12, 'sentence': 'He joined the Bank in April 1976.'}, {'score': 6.469300650735477e-10, 'sentence': 'His previous titles include Market Sales Director, Business Planning Director, Head Office Sales Director, and Administrative Executive Officer at the Bank.'}, {'score': 0.9014305432873249, 'sentence': ""He obtained his Bachelor's degree in Economics and Politics from Waseda University in March 1976.""}, {'score': 0.8606930629942592, 'sentence': 'Mr. Osamu Kimura has been serving as Senior Managing Director and Representative Director at The Chiba Bank, Ltd. since June 2016.'}, {'score': 2.0108359422010835e-12, 'sentence': 'He joined the Bank in April 1981.'}]","Mr. Hidetoshi Sakuma has been serving as President and Representative Director at The Chiba Bank, Ltd. since March 1, 2009. He joined the Bank in April 1976. His previous titles include Market Sales Director, Business Planning Director, Head Office Sales Director, and Administrative Executive Officer at the Bank. He obtained his Bachelor's degree in Economics and Politics from Waseda University in March 1976. Mr. Osamu Kimura has been serving as Senior Managing Director and Representative Director at The Chiba Bank, Ltd. since June 2016. He joined the Bank in April 1981."
0.9999992137233157,"[{'score': 4.440892098500626e-15, 'sentence': ""It is difficult to reset the success and growth of Amazon's power.""}, {'score': 0.670371876501189, 'sentence': 'Its market capitalization remains just below $1 trillion.'}, {'score': 1.119069427124586e-07, 'sentence': 'Its growth rates have been astounding.'}, {'score': 0.9980204857669024, 'sentence': 'According to most estimates, Amazon now accounts for nearly 50% of all e-commerce revenue in the U.S., around 5% of all retail, and is significantly larger than its next 10 competitors combined.'}, {'score': 7.045318871523598e-06, 'sentence': 'One study found that around 55% of all online product searches start on Amazon.'}, {'score': 0.5859209328200814, 'sentence': 'This week, a report that Amazon is considering opening up to 3,000 of its cashier-less Amazon Go convenience stores by 2021 generated a lot of attention, although they have only opened a fourth location in the last few days.'}]","It is difficult to reset the success and growth of Amazon's power. Its market capitalization remains just below $1 trillion. Its growth rates have been astounding. According to most estimates, Amazon now accounts for nearly 50% of all e-commerce revenue in the U.S., around 5% of all retail, and is significantly larger than its next 10 competitors combined. One study found that around 55% of all online product searches start on Amazon. This week, a report that Amazon is considering opening up to 3,000 of its cashier-less Amazon Go convenience stores by 2021 generated a lot of attention, although they have only opened a fourth location in the last few days."
